libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 40.62%; accuracy_at_5 = 66.80%; loss = 2.327776 
Iteration 18900: accuracy_at_1 = 25.78%; accuracy_at_5 = 66.41%; loss = 2.563412  (0.455770 s/it)
Iteration 18910: accuracy_at_1 = 40.23%; accuracy_at_5 = 65.62%; loss = 2.363974  (0.455429 s/it)
Iteration 18920: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.353217  (0.455748 s/it)
Iteration 18930: accuracy_at_1 = 33.98%; accuracy_at_5 = 66.02%; loss = 2.564332  (0.455730 s/it)
Iteration 18940: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.80%; loss = 2.405221  (0.455592 s/it)
Iteration 18950: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.58%; loss = 2.418859  (0.456718 s/it)
Iteration 18960: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.80%; loss = 2.493697  (0.457127 s/it)
Iteration 18970: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.45%; loss = 2.561035  (0.456970 s/it)
Iteration 18980: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.429203  (0.457009 s/it)
Iteration 18990: accuracy_at_1 = 33.20%; accuracy_at_5 = 63.67%; loss = 2.562673  (0.456849 s/it)
Iteration 19000: accuracy_at_1 = 38.28%; accuracy_at_5 = 72.27%; loss = 2.298481  (0.457762 s/it)
Iteration 19010: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.92%; loss = 2.312294  (0.456310 s/it)
Iteration 19020: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.02%; loss = 2.471921  (0.455735 s/it)
Iteration 19030: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.48%; loss = 2.212085  (0.455763 s/it)
Iteration 19040: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.88%; loss = 2.313495  (0.455912 s/it)
Iteration 19050: accuracy_at_1 = 40.62%; accuracy_at_5 = 66.80%; loss = 2.387762  (0.455490 s/it)
Iteration 19060: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.97%; loss = 2.400759  (0.455590 s/it)
Iteration 19070: accuracy_at_1 = 40.62%; accuracy_at_5 = 65.23%; loss = 2.369195  (0.455549 s/it)
Iteration 19080: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.285071  (0.456811 s/it)
Iteration 19090: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.80%; loss = 2.362155  (0.456767 s/it)
Iteration 19100: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.58%; loss = 2.309270  (0.456472 s/it)
Iteration 19110: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.84%; loss = 2.384793  (0.456603 s/it)
Iteration 19120: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.401046  (0.456336 s/it)
Iteration 19130: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.05%; loss = 2.257038  (0.456842 s/it)
Iteration 19140: accuracy_at_1 = 33.59%; accuracy_at_5 = 71.88%; loss = 2.493104  (0.457520 s/it)
Iteration 19150: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.70%; loss = 2.208165  (0.455457 s/it)
Iteration 19160: accuracy_at_1 = 42.97%; accuracy_at_5 = 68.36%; loss = 2.271031  (0.455471 s/it)
Iteration 19170: accuracy_at_1 = 34.38%; accuracy_at_5 = 61.72%; loss = 2.530622  (0.455691 s/it)
Iteration 19180: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.41%; loss = 2.344199  (0.455943 s/it)
Iteration 19190: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.23%; loss = 2.463998  (0.455533 s/it)
Iteration 19200: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.23%; loss = 2.396039  (0.455698 s/it)
Iteration 19210: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.58%; loss = 2.466862  (0.457330 s/it)
Iteration 19220: accuracy_at_1 = 37.11%; accuracy_at_5 = 73.05%; loss = 2.198597  (0.457172 s/it)
Iteration 19230: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.92%; loss = 2.362555  (0.459339 s/it)
Iteration 19240: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.80%; loss = 2.419965  (0.457751 s/it)
Iteration 19250: accuracy_at_1 = 43.36%; accuracy_at_5 = 65.62%; loss = 2.334390  (0.456979 s/it)
Iteration 19260: accuracy_at_1 = 38.67%; accuracy_at_5 = 64.84%; loss = 2.392601  (0.457360 s/it)
Iteration 19270: accuracy_at_1 = 42.58%; accuracy_at_5 = 72.27%; loss = 2.225203  (0.456754 s/it)
Iteration 19280: accuracy_at_1 = 42.97%; accuracy_at_5 = 67.97%; loss = 2.340606  (0.455735 s/it)
Iteration 19290: accuracy_at_1 = 38.67%; accuracy_at_5 = 64.84%; loss = 2.510071  (0.455089 s/it)
Iteration 19300: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.249186  (0.455848 s/it)
Iteration 19310: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.97%; loss = 2.559605  (0.455339 s/it)
Iteration 19320: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.395694  (0.455626 s/it)
Iteration 19330: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.41%; loss = 2.420285  (0.456274 s/it)
Iteration 19340: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.53%; loss = 2.334956  (0.456747 s/it)
Iteration 19350: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.06%; loss = 2.413222  (0.456942 s/it)
Iteration 19360: accuracy_at_1 = 31.64%; accuracy_at_5 = 69.53%; loss = 2.374633  (0.457174 s/it)
Iteration 19370: accuracy_at_1 = 36.33%; accuracy_at_5 = 73.05%; loss = 2.374217  (0.456807 s/it)
Iteration 19380: accuracy_at_1 = 32.42%; accuracy_at_5 = 61.72%; loss = 2.575085  (0.456785 s/it)
Iteration 19390: accuracy_at_1 = 36.33%; accuracy_at_5 = 68.36%; loss = 2.460144  (0.457254 s/it)
Iteration 19400: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.41%; loss = 2.376808  (0.456106 s/it)
Iteration 19410: accuracy_at_1 = 30.08%; accuracy_at_5 = 62.89%; loss = 2.536356  (0.455709 s/it)
Iteration 19420: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.393250  (0.456003 s/it)
Iteration 19430: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.36%; loss = 2.411981  (0.456740 s/it)
Iteration 19440: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.84%; loss = 2.483182  (0.455146 s/it)
Iteration 19450: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.62%; loss = 2.439018  (0.455743 s/it)
Iteration 19460: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.44%; loss = 2.260037  (0.456409 s/it)
Iteration 19470: accuracy_at_1 = 37.11%; accuracy_at_5 = 61.72%; loss = 2.598113  (0.456748 s/it)
Iteration 19480: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.80%; loss = 2.344547  (0.456447 s/it)
Iteration 19490: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.84%; loss = 2.494920  (0.456746 s/it)
Iteration 19500: accuracy_at_1 = 44.53%; accuracy_at_5 = 66.80%; loss = 2.313759  (0.456533 s/it)
Iteration 19510: accuracy_at_1 = 41.02%; accuracy_at_5 = 66.41%; loss = 2.336073  (0.456730 s/it)
Iteration 19520: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.70%; loss = 2.207566  (0.456051 s/it)
Iteration 19530: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.80%; loss = 2.437059  (0.456536 s/it)
Iteration 19540: accuracy_at_1 = 34.77%; accuracy_at_5 = 64.45%; loss = 2.631435  (0.455922 s/it)
Iteration 19550: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.70%; loss = 2.264685  (0.455914 s/it)
Iteration 19560: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.347505  (0.456038 s/it)
Iteration 19570: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.92%; loss = 2.367597  (0.455542 s/it)
Iteration 19580: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.48%; loss = 2.222691  (0.455206 s/it)
Iteration 19590: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.255598  (0.456635 s/it)
Iteration 19600: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.80%; loss = 2.426232  (0.457104 s/it)
Iteration 19610: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.75%; loss = 2.410818  (0.457152 s/it)
Iteration 19620: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.14%; loss = 2.438846  (0.456458 s/it)
Iteration 19630: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.552190  (0.456832 s/it)
Iteration 19640: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.84%; loss = 2.509226  (0.456732 s/it)
Iteration 19650: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.19%; loss = 2.385639  (0.456280 s/it)
Iteration 19660: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.78%; loss = 2.059309  (0.455173 s/it)
Iteration 19670: accuracy_at_1 = 39.84%; accuracy_at_5 = 65.62%; loss = 2.294614  (0.455283 s/it)
Iteration 19680: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.92%; loss = 2.311374  (0.455653 s/it)
Iteration 19690: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.75%; loss = 2.390313  (0.455451 s/it)
Iteration 19700: accuracy_at_1 = 39.45%; accuracy_at_5 = 68.75%; loss = 2.388527  (0.455321 s/it)
Iteration 19710: accuracy_at_1 = 44.53%; accuracy_at_5 = 69.92%; loss = 2.240888  (0.455774 s/it)
Iteration 19720: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.80%; loss = 2.377725  (0.457006 s/it)
Iteration 19730: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.58%; loss = 2.542616  (0.457159 s/it)
Iteration 19740: accuracy_at_1 = 29.30%; accuracy_at_5 = 67.58%; loss = 2.508410  (0.456774 s/it)
Iteration 19750: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.53%; loss = 2.286482  (0.456553 s/it)
Iteration 19760: accuracy_at_1 = 39.45%; accuracy_at_5 = 74.22%; loss = 2.229977  (0.456488 s/it)
Iteration 19770: accuracy_at_1 = 33.98%; accuracy_at_5 = 70.70%; loss = 2.355755  (0.456536 s/it)
Iteration 19780: accuracy_at_1 = 35.94%; accuracy_at_5 = 60.94%; loss = 2.566761  (0.457337 s/it)
Iteration 19790: accuracy_at_1 = 38.28%; accuracy_at_5 = 62.50%; loss = 2.449436  (0.456310 s/it)
Iteration 19800: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.19%; loss = 2.473256  (0.455936 s/it)
Iteration 19810: accuracy_at_1 = 34.77%; accuracy_at_5 = 69.53%; loss = 2.309788  (0.455204 s/it)
Iteration 19820: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.19%; loss = 2.325477  (0.456363 s/it)
Iteration 19830: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.09%; loss = 2.245509  (0.456205 s/it)
Iteration 19840: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.53%; loss = 2.380122  (0.456184 s/it)
Iteration 19850: accuracy_at_1 = 35.55%; accuracy_at_5 = 69.53%; loss = 2.459409  (0.456542 s/it)
Iteration 19860: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.14%; loss = 2.398717  (0.456615 s/it)
Iteration 19870: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.70%; loss = 2.252930  (0.456484 s/it)
Iteration 19880: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.84%; loss = 2.487591  (0.456669 s/it)
Iteration 19890: accuracy_at_1 = 36.33%; accuracy_at_5 = 71.09%; loss = 2.380527  (0.456653 s/it)
Iteration 19900: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.75%; loss = 2.339045  (0.456935 s/it)
Iteration 19910: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.401160  (0.455710 s/it)
Iteration 19920: accuracy_at_1 = 33.59%; accuracy_at_5 = 69.14%; loss = 2.372375  (0.456803 s/it)
Iteration 19930: accuracy_at_1 = 32.81%; accuracy_at_5 = 69.53%; loss = 2.326875  (0.455406 s/it)
Iteration 19940: accuracy_at_1 = 32.81%; accuracy_at_5 = 66.41%; loss = 2.507861  (0.456050 s/it)
Iteration 19950: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.408014  (0.455895 s/it)
Iteration 19960: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.09%; loss = 2.195402  (0.455839 s/it)
Iteration 19970: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.88%; loss = 2.278336  (0.456433 s/it)
Iteration 19980: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.02%; loss = 2.380369  (0.456427 s/it)
Iteration 19990: accuracy_at_1 = 32.81%; accuracy_at_5 = 63.28%; loss = 2.652830  (0.456783 s/it)
Iteration 20000: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.41%; loss = 2.358088  (0.477427 s/it)
Iteration 20010: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.80%; loss = 2.406673  (0.448200 s/it)
Iteration 20020: accuracy_at_1 = 44.53%; accuracy_at_5 = 71.48%; loss = 2.145672  (0.457002 s/it)
Iteration 20030: accuracy_at_1 = 37.89%; accuracy_at_5 = 65.62%; loss = 2.462724  (0.456568 s/it)
Iteration 20040: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.27%; loss = 2.280061  (0.455666 s/it)
Iteration 20050: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.36%; loss = 2.283376  (0.455282 s/it)
Iteration 20060: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.83%; loss = 2.173229  (0.455549 s/it)
Iteration 20070: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.05%; loss = 2.255124  (0.455894 s/it)
Iteration 20080: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.06%; loss = 2.495871  (0.455465 s/it)
Iteration 20090: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.75%; loss = 2.389901  (0.455959 s/it)
Iteration 20100: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.41%; loss = 2.440197  (0.456810 s/it)
Iteration 20110: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.360408  (0.457165 s/it)
Iteration 20120: accuracy_at_1 = 41.80%; accuracy_at_5 = 70.70%; loss = 2.282726  (0.456723 s/it)
Iteration 20130: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.280221  (0.456705 s/it)
Iteration 20140: accuracy_at_1 = 32.81%; accuracy_at_5 = 66.02%; loss = 2.533186  (0.458794 s/it)
Iteration 20150: accuracy_at_1 = 44.53%; accuracy_at_5 = 69.92%; loss = 2.229977  (0.457429 s/it)
Iteration 20160: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.36%; loss = 2.442437  (0.456779 s/it)
Iteration 20170: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.97%; loss = 2.394819  (0.455790 s/it)
Iteration 20180: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.97%; loss = 2.370253  (0.455630 s/it)
Iteration 20190: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.19%; loss = 2.447069  (0.456092 s/it)
Iteration 20200: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.241579  (0.456481 s/it)
Iteration 20210: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.36%; loss = 2.419330  (0.455484 s/it)
Iteration 20220: accuracy_at_1 = 35.55%; accuracy_at_5 = 65.23%; loss = 2.526653  (0.455279 s/it)
Iteration 20230: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.84%; loss = 2.462364  (0.457069 s/it)
Iteration 20240: accuracy_at_1 = 41.41%; accuracy_at_5 = 70.31%; loss = 2.319727  (0.456570 s/it)
Iteration 20250: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.84%; loss = 2.381998  (0.457212 s/it)
Iteration 20260: accuracy_at_1 = 35.94%; accuracy_at_5 = 63.67%; loss = 2.486961  (0.456740 s/it)
Iteration 20270: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.41%; loss = 2.446141  (0.456562 s/it)
Iteration 20280: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.70%; loss = 2.283945  (0.456262 s/it)
Iteration 20290: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.19%; loss = 2.286135  (0.456248 s/it)
Iteration 20300: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.80%; loss = 2.461815  (0.455959 s/it)
Iteration 20310: accuracy_at_1 = 42.97%; accuracy_at_5 = 68.75%; loss = 2.250627  (0.456869 s/it)
Iteration 20320: accuracy_at_1 = 38.67%; accuracy_at_5 = 65.62%; loss = 2.458093  (0.455798 s/it)
Iteration 20330: accuracy_at_1 = 35.55%; accuracy_at_5 = 63.67%; loss = 2.569527  (0.456130 s/it)
Iteration 20340: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.419503  (0.455529 s/it)
Iteration 20350: accuracy_at_1 = 36.72%; accuracy_at_5 = 63.28%; loss = 2.474281  (0.455415 s/it)
Iteration 20360: accuracy_at_1 = 36.72%; accuracy_at_5 = 68.36%; loss = 2.485449  (0.456782 s/it)
Iteration 20370: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.41%; loss = 2.478479  (0.456584 s/it)
Iteration 20380: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.80%; loss = 2.303733  (0.456949 s/it)
Iteration 20390: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.359655  (0.456660 s/it)
Iteration 20400: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.48%; loss = 2.200968  (0.456764 s/it)
Iteration 20410: accuracy_at_1 = 44.53%; accuracy_at_5 = 70.31%; loss = 2.323927  (0.456547 s/it)
Iteration 20420: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.36%; loss = 2.400568  (0.455830 s/it)
Iteration 20430: accuracy_at_1 = 32.42%; accuracy_at_5 = 64.45%; loss = 2.508607  (0.455433 s/it)
Iteration 20440: accuracy_at_1 = 35.16%; accuracy_at_5 = 63.67%; loss = 2.449704  (0.455569 s/it)
Iteration 20450: accuracy_at_1 = 36.72%; accuracy_at_5 = 64.84%; loss = 2.447641  (0.455605 s/it)
Iteration 20460: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.09%; loss = 2.222978  (0.455851 s/it)
Iteration 20470: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.02%; loss = 2.428228  (0.455429 s/it)
Iteration 20480: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.83%; loss = 2.335805  (0.455677 s/it)
Iteration 20490: accuracy_at_1 = 37.11%; accuracy_at_5 = 71.88%; loss = 2.396208  (0.456956 s/it)
Iteration 20500: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.80%; loss = 2.475133  (0.456929 s/it)
Iteration 20510: accuracy_at_1 = 30.86%; accuracy_at_5 = 64.84%; loss = 2.566777  (0.457181 s/it)
Iteration 20520: accuracy_at_1 = 41.41%; accuracy_at_5 = 65.62%; loss = 2.362283  (0.456976 s/it)
Iteration 20530: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.36%; loss = 2.425259  (0.457123 s/it)
Iteration 20540: accuracy_at_1 = 43.36%; accuracy_at_5 = 71.88%; loss = 2.270899  (0.456902 s/it)
Iteration 20550: accuracy_at_1 = 32.03%; accuracy_at_5 = 65.23%; loss = 2.499326  (0.455655 s/it)
Iteration 20560: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.97%; loss = 2.246984  (0.455997 s/it)
Iteration 20570: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.84%; loss = 2.606678  (0.455825 s/it)
Iteration 20580: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.27%; loss = 2.381793  (0.455354 s/it)
Iteration 20590: accuracy_at_1 = 42.58%; accuracy_at_5 = 68.36%; loss = 2.298610  (0.455477 s/it)
Iteration 20600: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.05%; loss = 2.227560  (0.456370 s/it)
Iteration 20610: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.48%; loss = 2.300953  (0.457120 s/it)
Iteration 20620: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.02%; loss = 2.441307  (0.456848 s/it)
Iteration 20630: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.406407  (0.456858 s/it)
Iteration 20640: accuracy_at_1 = 37.50%; accuracy_at_5 = 62.89%; loss = 2.508811  (0.456714 s/it)
Iteration 20650: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.84%; loss = 2.555949  (0.456484 s/it)
Iteration 20660: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.36%; loss = 2.395250  (0.456949 s/it)
Iteration 20670: accuracy_at_1 = 40.62%; accuracy_at_5 = 65.62%; loss = 2.338610  (0.457041 s/it)
Iteration 20680: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.02%; loss = 2.459543  (0.456038 s/it)
Iteration 20690: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.14%; loss = 2.255656  (0.456541 s/it)
Iteration 20700: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.02%; loss = 2.395141  (0.455310 s/it)
Iteration 20710: accuracy_at_1 = 39.45%; accuracy_at_5 = 68.75%; loss = 2.293392  (0.456741 s/it)
Iteration 20720: accuracy_at_1 = 43.36%; accuracy_at_5 = 69.53%; loss = 2.310207  (0.455658 s/it)
Iteration 20730: accuracy_at_1 = 44.14%; accuracy_at_5 = 68.75%; loss = 2.230721  (0.455253 s/it)
Iteration 20740: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.02%; loss = 2.382173  (0.455821 s/it)
Iteration 20750: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.380170  (0.457092 s/it)
Iteration 20760: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.62%; loss = 2.452718  (0.457178 s/it)
Iteration 20770: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.14%; loss = 2.347093  (0.456484 s/it)
Iteration 20780: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.272470  (0.456705 s/it)
Iteration 20790: accuracy_at_1 = 37.11%; accuracy_at_5 = 60.16%; loss = 2.556445  (0.456953 s/it)
Iteration 20800: accuracy_at_1 = 29.69%; accuracy_at_5 = 64.06%; loss = 2.581446  (0.455998 s/it)
Iteration 20810: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.377732  (0.456049 s/it)
Iteration 20820: accuracy_at_1 = 37.89%; accuracy_at_5 = 63.28%; loss = 2.441130  (0.455652 s/it)
Iteration 20830: accuracy_at_1 = 33.98%; accuracy_at_5 = 65.62%; loss = 2.547014  (0.455861 s/it)
Iteration 20840: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.423534  (0.455670 s/it)
Iteration 20850: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.75%; loss = 2.383514  (0.455968 s/it)
Iteration 20860: accuracy_at_1 = 32.03%; accuracy_at_5 = 66.02%; loss = 2.631391  (0.455460 s/it)
Iteration 20870: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.97%; loss = 2.489218  (0.456515 s/it)
Iteration 20880: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.80%; loss = 2.393610  (0.457671 s/it)
Iteration 20890: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.457879  (0.456813 s/it)
Iteration 20900: accuracy_at_1 = 35.16%; accuracy_at_5 = 65.23%; loss = 2.415312  (0.457335 s/it)
Iteration 20910: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.23%; loss = 2.388279  (0.456953 s/it)
Iteration 20920: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.92%; loss = 2.320568  (0.456826 s/it)
Iteration 20930: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.58%; loss = 2.465404  (0.456904 s/it)
Iteration 20940: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.70%; loss = 2.273195  (0.455269 s/it)
Iteration 20950: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.66%; loss = 2.260020  (0.455270 s/it)
Iteration 20960: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.36%; loss = 2.326483  (0.455776 s/it)
Iteration 20970: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.97%; loss = 2.473752  (0.455292 s/it)
Iteration 20980: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.02%; loss = 2.472459  (0.455886 s/it)
Iteration 20990: accuracy_at_1 = 41.41%; accuracy_at_5 = 68.36%; loss = 2.257496  (0.455720 s/it)
Iteration 21000: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.292846  (0.456573 s/it)
Iteration 21010: accuracy_at_1 = 31.64%; accuracy_at_5 = 62.89%; loss = 2.523518  (0.457113 s/it)
Iteration 21020: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.14%; loss = 2.284228  (0.456681 s/it)
Iteration 21030: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.48%; loss = 2.329916  (0.456736 s/it)
Iteration 21040: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.19%; loss = 2.349024  (0.456793 s/it)
Iteration 21050: accuracy_at_1 = 35.94%; accuracy_at_5 = 69.53%; loss = 2.404494  (0.456493 s/it)
Iteration 21060: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.19%; loss = 2.476120  (0.458194 s/it)
Iteration 21070: accuracy_at_1 = 32.03%; accuracy_at_5 = 64.06%; loss = 2.496291  (0.455330 s/it)
Iteration 21080: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.75%; loss = 2.351206  (0.455859 s/it)
Iteration 21090: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.282104  (0.455427 s/it)
Iteration 21100: accuracy_at_1 = 39.45%; accuracy_at_5 = 65.23%; loss = 2.364125  (0.457071 s/it)
Iteration 21110: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.350847  (0.456577 s/it)
Iteration 21120: accuracy_at_1 = 33.98%; accuracy_at_5 = 64.06%; loss = 2.609313  (0.457444 s/it)
Iteration 21130: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.48%; loss = 2.323165  (0.456800 s/it)
Iteration 21140: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.452058  (0.457623 s/it)
Iteration 21150: accuracy_at_1 = 42.97%; accuracy_at_5 = 68.75%; loss = 2.258253  (0.457081 s/it)
Iteration 21160: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.58%; loss = 2.401745  (0.457448 s/it)
Iteration 21170: accuracy_at_1 = 36.72%; accuracy_at_5 = 74.61%; loss = 2.251561  (0.456981 s/it)
Iteration 21180: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.53%; loss = 2.417596  (0.456582 s/it)
Iteration 21190: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.97%; loss = 2.416535  (0.455981 s/it)
Iteration 21200: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.296062  (0.455767 s/it)
Iteration 21210: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.342248  (0.455505 s/it)
