libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 65.62%; accuracy_at_5 = 79.69%; loss = 1.568943 
Iteration  4650: accuracy_at_1 = 59.38%; accuracy_at_5 = 92.19%; loss = 1.340879  (1.400689 s/it)
Iteration  4660: accuracy_at_1 = 62.50%; accuracy_at_5 = 81.25%; loss = 1.605064  (1.399571 s/it)
Iteration  4670: accuracy_at_1 = 54.69%; accuracy_at_5 = 93.75%; loss = 1.461384  (1.400590 s/it)
Iteration  4680: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.779772  (1.400781 s/it)
Iteration  4690: accuracy_at_1 = 46.88%; accuracy_at_5 = 85.94%; loss = 1.603254  (1.402456 s/it)
Iteration  4700: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.504594  (1.401594 s/it)
Iteration  4710: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.686951  (1.400756 s/it)
Iteration  4720: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.867305  (1.400607 s/it)
Iteration  4730: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.687971  (1.400781 s/it)
Iteration  4740: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.802782  (1.399900 s/it)
Iteration  4750: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.726405  (1.399742 s/it)
Iteration  4760: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.588360  (1.401339 s/it)
Iteration  4770: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.638734  (1.401086 s/it)
Iteration  4780: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.758807  (1.399839 s/it)
Iteration  4790: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.783295  (1.400566 s/it)
Iteration  4800: accuracy_at_1 = 45.31%; accuracy_at_5 = 87.50%; loss = 1.701627  (1.400583 s/it)
Iteration  4810: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.584537  (1.400830 s/it)
Iteration  4820: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.718713  (1.400159 s/it)
Iteration  4830: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.447606  (1.400001 s/it)
Iteration  4840: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.608886  (1.400327 s/it)
Iteration  4850: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.656626  (1.400234 s/it)
Iteration  4860: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.602792  (1.401117 s/it)
Iteration  4870: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.584474  (1.399553 s/it)
Iteration  4880: accuracy_at_1 = 48.44%; accuracy_at_5 = 73.44%; loss = 1.961450  (1.399407 s/it)
Iteration  4890: accuracy_at_1 = 39.06%; accuracy_at_5 = 82.81%; loss = 1.929847  (1.400974 s/it)
Iteration  4900: accuracy_at_1 = 45.31%; accuracy_at_5 = 85.94%; loss = 1.716317  (1.400238 s/it)
Iteration  4910: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.692032  (1.400001 s/it)
Iteration  4920: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.693142  (1.400982 s/it)
Iteration  4930: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.747489  (1.401685 s/it)
Iteration  4940: accuracy_at_1 = 51.56%; accuracy_at_5 = 70.31%; loss = 2.036803  (1.400414 s/it)
Iteration  4950: accuracy_at_1 = 54.69%; accuracy_at_5 = 90.62%; loss = 1.484823  (1.400009 s/it)
Iteration  4960: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 1.946152  (1.400730 s/it)
Iteration  4970: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.760235  (1.401028 s/it)
Iteration  4980: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.801219  (1.400243 s/it)
Iteration  4990: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.915151  (1.399932 s/it)
Iteration  5000: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.415017  (1.432399 s/it)
Iteration  5010: accuracy_at_1 = 48.44%; accuracy_at_5 = 75.00%; loss = 1.904301  (1.399738 s/it)
Iteration  5020: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.352334  (1.399468 s/it)
Iteration  5030: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.454106  (1.398400 s/it)
Iteration  5040: accuracy_at_1 = 35.94%; accuracy_at_5 = 78.12%; loss = 1.987936  (1.399184 s/it)
Iteration  5050: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 1.872059  (1.400118 s/it)
Iteration  5060: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.928403  (1.400267 s/it)
Iteration  5070: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.669631  (1.399595 s/it)
Iteration  5080: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.907408  (1.401663 s/it)
Iteration  5090: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.370618  (1.399320 s/it)
Iteration  5100: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.548855  (1.400824 s/it)
Iteration  5110: accuracy_at_1 = 48.44%; accuracy_at_5 = 93.75%; loss = 1.497065  (1.400312 s/it)
Iteration  5120: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 1.855462  (1.400273 s/it)
Iteration  5130: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.793525  (1.400133 s/it)
Iteration  5140: accuracy_at_1 = 60.94%; accuracy_at_5 = 90.62%; loss = 1.340339  (1.400053 s/it)
Iteration  5150: accuracy_at_1 = 46.88%; accuracy_at_5 = 87.50%; loss = 1.618615  (1.400117 s/it)
Iteration  5160: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.806529  (1.399963 s/it)
Iteration  5170: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.663321  (1.401323 s/it)
Iteration  5180: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.828030  (1.400071 s/it)
Iteration  5190: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.641115  (1.399448 s/it)
Iteration  5200: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.512786  (1.399461 s/it)
Iteration  5210: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.731414  (1.400753 s/it)
Iteration  5220: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.693379  (1.400529 s/it)
Iteration  5230: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.281826  (1.400395 s/it)
Iteration  5240: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.592623  (1.401542 s/it)
Iteration  5250: accuracy_at_1 = 51.56%; accuracy_at_5 = 87.50%; loss = 1.488853  (1.400449 s/it)
Iteration  5260: accuracy_at_1 = 65.62%; accuracy_at_5 = 87.50%; loss = 1.124118  (1.399899 s/it)
Iteration  5270: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.509969  (1.399644 s/it)
Iteration  5280: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.687475  (1.400889 s/it)
Iteration  5290: accuracy_at_1 = 53.12%; accuracy_at_5 = 75.00%; loss = 1.846559  (1.400037 s/it)
Iteration  5300: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.764149  (1.399782 s/it)
Iteration  5310: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.873298  (1.400937 s/it)
Iteration  5320: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.732045  (1.400206 s/it)
Iteration  5330: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.775667  (1.401072 s/it)
Iteration  5340: accuracy_at_1 = 65.62%; accuracy_at_5 = 85.94%; loss = 1.410168  (1.400851 s/it)
Iteration  5350: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.449361  (1.400225 s/it)
Iteration  5360: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.419808  (1.401005 s/it)
Iteration  5370: accuracy_at_1 = 50.00%; accuracy_at_5 = 90.62%; loss = 1.526274  (1.400934 s/it)
Iteration  5380: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.727216  (1.400568 s/it)
Iteration  5390: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.551481  (1.400251 s/it)
Iteration  5400: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.727581  (1.400617 s/it)
Iteration  5410: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.563070  (1.401238 s/it)
Iteration  5420: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 2.004486  (1.399501 s/it)
Iteration  5430: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.472011  (1.400118 s/it)
Iteration  5440: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.368696  (1.399771 s/it)
Iteration  5450: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.681306  (1.400012 s/it)
Iteration  5460: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.443971  (1.399649 s/it)
Iteration  5470: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.642378  (1.400960 s/it)
Iteration  5480: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.458101  (1.399211 s/it)
Iteration  5490: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 1.816135  (1.399295 s/it)
Iteration  5500: accuracy_at_1 = 48.44%; accuracy_at_5 = 71.88%; loss = 1.956009  (1.399522 s/it)
Iteration  5510: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.695495  (1.399868 s/it)
Iteration  5520: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.691376  (1.399962 s/it)
Iteration  5530: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.638100  (1.400277 s/it)
Iteration  5540: accuracy_at_1 = 51.56%; accuracy_at_5 = 87.50%; loss = 1.586169  (1.400184 s/it)
Iteration  5550: accuracy_at_1 = 67.19%; accuracy_at_5 = 89.06%; loss = 1.264239  (1.399247 s/it)
Iteration  5560: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 1.843864  (1.400026 s/it)
Iteration  5570: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.812304  (1.400227 s/it)
Iteration  5580: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.598201  (1.399141 s/it)
Iteration  5590: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.453291  (1.399893 s/it)
Iteration  5600: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.773120  (1.400277 s/it)
Iteration  5610: accuracy_at_1 = 50.00%; accuracy_at_5 = 70.31%; loss = 1.719365  (1.399885 s/it)
Iteration  5620: accuracy_at_1 = 62.50%; accuracy_at_5 = 92.19%; loss = 1.327091  (1.400757 s/it)
Iteration  5630: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 1.907831  (1.400310 s/it)
Iteration  5640: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 2.012649  (1.400010 s/it)
Iteration  5650: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.752762  (1.400614 s/it)
Iteration  5660: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.042074  (1.400496 s/it)
Iteration  5670: accuracy_at_1 = 59.38%; accuracy_at_5 = 78.12%; loss = 1.680365  (1.400400 s/it)
Iteration  5680: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.657953  (1.400313 s/it)
Iteration  5690: accuracy_at_1 = 62.50%; accuracy_at_5 = 90.62%; loss = 1.352014  (1.400628 s/it)
Iteration  5700: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.367829  (1.400399 s/it)
Iteration  5710: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.839073  (1.399720 s/it)
Iteration  5720: accuracy_at_1 = 59.38%; accuracy_at_5 = 76.56%; loss = 1.849049  (1.400305 s/it)
Iteration  5730: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.642301  (1.399836 s/it)
Iteration  5740: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.863914  (1.399807 s/it)
Iteration  5750: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.504747  (1.400005 s/it)
Iteration  5760: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.724140  (1.400711 s/it)
Iteration  5770: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.629594  (1.400193 s/it)
Iteration  5780: accuracy_at_1 = 64.06%; accuracy_at_5 = 92.19%; loss = 1.402754  (1.400164 s/it)
Iteration  5790: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.342527  (1.400239 s/it)
Iteration  5800: accuracy_at_1 = 56.25%; accuracy_at_5 = 90.62%; loss = 1.481964  (1.400532 s/it)
Iteration  5810: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.720934  (1.400100 s/it)
Iteration  5820: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.676788  (1.400869 s/it)
Iteration  5830: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.464787  (1.400449 s/it)
Iteration  5840: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.626687  (1.399676 s/it)
Iteration  5850: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.981158  (1.400616 s/it)
Iteration  5860: accuracy_at_1 = 57.81%; accuracy_at_5 = 82.81%; loss = 1.593505  (1.402208 s/it)
Iteration  5870: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.663327  (1.400253 s/it)
Iteration  5880: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.595963  (1.401046 s/it)
Iteration  5890: accuracy_at_1 = 56.25%; accuracy_at_5 = 75.00%; loss = 1.839922  (1.400062 s/it)
Iteration  5900: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.601357  (1.399894 s/it)
Iteration  5910: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.782132  (1.400645 s/it)
Iteration  5920: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.599684  (1.400559 s/it)
Iteration  5930: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 1.967659  (1.399706 s/it)
Iteration  5940: accuracy_at_1 = 46.88%; accuracy_at_5 = 84.38%; loss = 1.946306  (1.399781 s/it)
Iteration  5950: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.662457  (1.400808 s/it)
Iteration  5960: accuracy_at_1 = 67.19%; accuracy_at_5 = 85.94%; loss = 1.270254  (1.399308 s/it)
Iteration  5970: accuracy_at_1 = 62.50%; accuracy_at_5 = 85.94%; loss = 1.455053  (1.399704 s/it)
Iteration  5980: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.598058  (1.400226 s/it)
Iteration  5990: accuracy_at_1 = 53.12%; accuracy_at_5 = 73.44%; loss = 2.063831  (1.400250 s/it)
Iteration  6000: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.549907  (1.399754 s/it)
Iteration  6010: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.562151  (1.400389 s/it)
Iteration  6020: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.707838  (1.399953 s/it)
Iteration  6030: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.601454  (1.399937 s/it)
Iteration  6040: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.614543  (1.400175 s/it)
Iteration  6050: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.500793  (1.399639 s/it)
Iteration  6060: accuracy_at_1 = 64.06%; accuracy_at_5 = 79.69%; loss = 1.453182  (1.399448 s/it)
Iteration  6070: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.707294  (1.400529 s/it)
Iteration  6080: accuracy_at_1 = 48.44%; accuracy_at_5 = 71.88%; loss = 1.988441  (1.401174 s/it)
Iteration  6090: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.679886  (1.399888 s/it)
Iteration  6100: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.629080  (1.400061 s/it)
Iteration  6110: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.481420  (1.400933 s/it)
Iteration  6120: accuracy_at_1 = 56.25%; accuracy_at_5 = 93.75%; loss = 1.490085  (1.400772 s/it)
Iteration  6130: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.724614  (1.400665 s/it)
Iteration  6140: accuracy_at_1 = 62.50%; accuracy_at_5 = 93.75%; loss = 1.155785  (1.400150 s/it)
Iteration  6150: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.951610  (1.399724 s/it)
Iteration  6160: accuracy_at_1 = 62.50%; accuracy_at_5 = 79.69%; loss = 1.681691  (1.399731 s/it)
Iteration  6170: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.723833  (1.400679 s/it)
Iteration  6180: accuracy_at_1 = 43.75%; accuracy_at_5 = 87.50%; loss = 1.525224  (1.401282 s/it)
Iteration  6190: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.739242  (1.399359 s/it)
Iteration  6200: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.651870  (1.399765 s/it)
Iteration  6210: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.468347  (1.399731 s/it)
Iteration  6220: accuracy_at_1 = 56.25%; accuracy_at_5 = 90.62%; loss = 1.417592  (1.399484 s/it)
Iteration  6230: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.577653  (1.400116 s/it)
Iteration  6240: accuracy_at_1 = 53.12%; accuracy_at_5 = 87.50%; loss = 1.450760  (1.399604 s/it)
Iteration  6250: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.661976  (1.401065 s/it)
Iteration  6260: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.291961  (1.400132 s/it)
Iteration  6270: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.618288  (1.399573 s/it)
Iteration  6280: accuracy_at_1 = 43.75%; accuracy_at_5 = 81.25%; loss = 1.837518  (1.399601 s/it)
Iteration  6290: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.728072  (1.399969 s/it)
Iteration  6300: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.614566  (1.400250 s/it)
Iteration  6310: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.535395  (1.399776 s/it)
Iteration  6320: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.362718  (1.399689 s/it)
Iteration  6330: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.808106  (1.400162 s/it)
Iteration  6340: accuracy_at_1 = 39.06%; accuracy_at_5 = 84.38%; loss = 1.948807  (1.399570 s/it)
Iteration  6350: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.719170  (1.401317 s/it)
Iteration  6360: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.974556  (1.401687 s/it)
Iteration  6370: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.603131  (1.400051 s/it)
Iteration  6380: accuracy_at_1 = 64.06%; accuracy_at_5 = 89.06%; loss = 1.397045  (1.399651 s/it)
Iteration  6390: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.424531  (1.400463 s/it)
Iteration  6400: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.816728  (1.400418 s/it)
Iteration  6410: accuracy_at_1 = 57.81%; accuracy_at_5 = 82.81%; loss = 1.589960  (1.399248 s/it)
Iteration  6420: accuracy_at_1 = 65.62%; accuracy_at_5 = 89.06%; loss = 1.329632  (1.401189 s/it)
Iteration  6430: accuracy_at_1 = 56.25%; accuracy_at_5 = 89.06%; loss = 1.642814  (1.399954 s/it)
Iteration  6440: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.409966  (1.400076 s/it)
Iteration  6450: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.418705  (1.400688 s/it)
Iteration  6460: accuracy_at_1 = 45.31%; accuracy_at_5 = 81.25%; loss = 1.791687  (1.400271 s/it)
Iteration  6470: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.735217  (1.400276 s/it)
Iteration  6480: accuracy_at_1 = 73.44%; accuracy_at_5 = 89.06%; loss = 1.087231  (1.399584 s/it)
Iteration  6490: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.438368  (1.400979 s/it)
Iteration  6500: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.704875  (1.400599 s/it)
Iteration  6510: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.599511  (1.400087 s/it)
Iteration  6520: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.785378  (1.399780 s/it)
Iteration  6530: accuracy_at_1 = 46.88%; accuracy_at_5 = 87.50%; loss = 1.663042  (1.400757 s/it)
Iteration  6540: accuracy_at_1 = 65.62%; accuracy_at_5 = 85.94%; loss = 1.319987  (1.399126 s/it)
Iteration  6550: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.619710  (1.399355 s/it)
Iteration  6560: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.765649  (1.400867 s/it)
Iteration  6570: accuracy_at_1 = 64.06%; accuracy_at_5 = 89.06%; loss = 1.305766  (1.399955 s/it)
Iteration  6580: accuracy_at_1 = 54.69%; accuracy_at_5 = 90.62%; loss = 1.423342  (1.399799 s/it)
Iteration  6590: accuracy_at_1 = 56.25%; accuracy_at_5 = 76.56%; loss = 1.674278  (1.400400 s/it)
Iteration  6600: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.617004  (1.401320 s/it)
Iteration  6610: accuracy_at_1 = 50.00%; accuracy_at_5 = 87.50%; loss = 1.644505  (1.400027 s/it)
Iteration  6620: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.706016  (1.400440 s/it)
Iteration  6630: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.822563  (1.400747 s/it)
Iteration  6640: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.616567  (1.401583 s/it)
Iteration  6650: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.430088  (1.401185 s/it)
Iteration  6660: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.588216  (1.400488 s/it)
Iteration  6670: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 1.827391  (1.400404 s/it)
Iteration  6680: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.574763  (1.400733 s/it)
Iteration  6690: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.783485  (1.400543 s/it)
Iteration  6700: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.806424  (1.399883 s/it)
Iteration  6710: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.798368  (1.399787 s/it)
Iteration  6720: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.770101  (1.400702 s/it)
Iteration  6730: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.843638  (1.400280 s/it)
Iteration  6740: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.417670  (1.400320 s/it)
Iteration  6750: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.758562  (1.400176 s/it)
Iteration  6760: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.703067  (1.398987 s/it)
Iteration  6770: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.630896  (1.400772 s/it)
Iteration  6780: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.622401  (1.400468 s/it)
Iteration  6790: accuracy_at_1 = 59.38%; accuracy_at_5 = 93.75%; loss = 1.315958  (1.400131 s/it)
Iteration  6800: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.550269  (1.400071 s/it)
Iteration  6810: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.632059  (1.400078 s/it)
Iteration  6820: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.477169  (1.400545 s/it)
Iteration  6830: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.383219  (1.399999 s/it)
Iteration  6840: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.634753  (1.401817 s/it)
Iteration  6850: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.498233  (1.400198 s/it)
Iteration  6860: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.518750  (1.400814 s/it)
Iteration  6870: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.419802  (1.400889 s/it)
Iteration  6880: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.815968  (1.399387 s/it)
Iteration  6890: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.403601  (1.400639 s/it)
Iteration  6900: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 2.042166  (1.401319 s/it)
Iteration  6910: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.838642  (1.400302 s/it)
Iteration  6920: accuracy_at_1 = 53.12%; accuracy_at_5 = 92.19%; loss = 1.544410  (1.400264 s/it)
Iteration  6930: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.495049  (1.400009 s/it)
Iteration  6940: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.599868  (1.401094 s/it)
Iteration  6950: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.759016  (1.400002 s/it)
Iteration  6960: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.542116  (1.400545 s/it)
