libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration      0: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.229614 
Iteration  39010: accuracy_at_1 = 39.45%; accuracy_at_5 = 68.36%; loss = 2.291540  (0.473300 s/it)
Iteration  39020: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.31%; loss = 2.365398  (0.473480 s/it)
Iteration  39030: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.05%; loss = 2.242914  (0.473224 s/it)
Iteration  39040: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.23%; loss = 2.488675  (0.473649 s/it)
Iteration  39050: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.41%; loss = 2.547556  (0.474496 s/it)
Iteration  39060: accuracy_at_1 = 33.59%; accuracy_at_5 = 63.67%; loss = 2.515960  (0.475827 s/it)
Iteration  39070: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.58%; loss = 2.385952  (0.474186 s/it)
Iteration  39080: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.31%; loss = 2.394265  (0.474741 s/it)
Iteration  39090: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.350685  (0.474542 s/it)
Iteration  39100: accuracy_at_1 = 36.33%; accuracy_at_5 = 61.33%; loss = 2.524160  (0.474316 s/it)
Iteration  39110: accuracy_at_1 = 33.20%; accuracy_at_5 = 69.14%; loss = 2.544304  (0.473790 s/it)
Iteration  39120: accuracy_at_1 = 33.98%; accuracy_at_5 = 70.31%; loss = 2.361643  (0.473273 s/it)
Iteration  39130: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.265263  (0.472956 s/it)
Iteration  39140: accuracy_at_1 = 32.03%; accuracy_at_5 = 70.31%; loss = 2.499208  (0.473359 s/it)
Iteration  39150: accuracy_at_1 = 34.38%; accuracy_at_5 = 68.36%; loss = 2.376833  (0.473202 s/it)
Iteration  39160: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.253575  (0.473403 s/it)
Iteration  39170: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.53%; loss = 2.368309  (0.473829 s/it)
Iteration  39180: accuracy_at_1 = 34.77%; accuracy_at_5 = 68.36%; loss = 2.483883  (0.474589 s/it)
Iteration  39190: accuracy_at_1 = 43.36%; accuracy_at_5 = 69.14%; loss = 2.317827  (0.474726 s/it)
Iteration  39200: accuracy_at_1 = 35.55%; accuracy_at_5 = 65.62%; loss = 2.498324  (0.474621 s/it)
Iteration  39210: accuracy_at_1 = 37.50%; accuracy_at_5 = 63.28%; loss = 2.554002  (0.474807 s/it)
Iteration  39220: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.53%; loss = 2.308886  (0.474379 s/it)
Iteration  39230: accuracy_at_1 = 32.42%; accuracy_at_5 = 66.41%; loss = 2.557125  (0.474392 s/it)
Iteration  39240: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.19%; loss = 2.403462  (0.473015 s/it)
Iteration  39250: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.58%; loss = 2.379396  (0.473603 s/it)
Iteration  39260: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.19%; loss = 2.342482  (0.473527 s/it)
Iteration  39270: accuracy_at_1 = 41.80%; accuracy_at_5 = 73.05%; loss = 2.265474  (0.473510 s/it)
Iteration  39280: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.02%; loss = 2.424118  (0.473182 s/it)
Iteration  39290: accuracy_at_1 = 40.23%; accuracy_at_5 = 65.23%; loss = 2.456918  (0.473444 s/it)
Iteration  39300: accuracy_at_1 = 41.02%; accuracy_at_5 = 72.27%; loss = 2.294807  (0.474042 s/it)
Iteration  39310: accuracy_at_1 = 38.67%; accuracy_at_5 = 73.44%; loss = 2.294177  (0.474521 s/it)
Iteration  39320: accuracy_at_1 = 34.77%; accuracy_at_5 = 68.75%; loss = 2.356024  (0.474718 s/it)
Iteration  39330: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.53%; loss = 2.370654  (0.474609 s/it)
Iteration  39340: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.14%; loss = 2.335533  (0.474521 s/it)
Iteration  39350: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.36%; loss = 2.363333  (0.474782 s/it)
Iteration  39360: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.361609  (0.474415 s/it)
Iteration  39370: accuracy_at_1 = 37.11%; accuracy_at_5 = 62.89%; loss = 2.450044  (0.473063 s/it)
Iteration  39380: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.333637  (0.473275 s/it)
Iteration  39390: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.02%; loss = 2.388000  (0.473153 s/it)
Iteration  39400: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.27%; loss = 2.207267  (0.473396 s/it)
Iteration  39410: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.309074  (0.473296 s/it)
Iteration  39420: accuracy_at_1 = 42.19%; accuracy_at_5 = 66.41%; loss = 2.326831  (0.473613 s/it)
Iteration  39430: accuracy_at_1 = 39.45%; accuracy_at_5 = 72.27%; loss = 2.272948  (0.474669 s/it)
Iteration  39440: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.84%; loss = 2.384881  (0.474543 s/it)
Iteration  39450: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.88%; loss = 2.379044  (0.474391 s/it)
Iteration  39460: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.512435  (0.475644 s/it)
Iteration  39470: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.92%; loss = 2.302253  (0.474470 s/it)
Iteration  39480: accuracy_at_1 = 36.33%; accuracy_at_5 = 68.36%; loss = 2.485874  (0.474512 s/it)
Iteration  39490: accuracy_at_1 = 34.77%; accuracy_at_5 = 72.66%; loss = 2.329405  (0.474062 s/it)
Iteration  39500: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.36%; loss = 2.335210  (0.473208 s/it)
Iteration  39510: accuracy_at_1 = 35.16%; accuracy_at_5 = 63.67%; loss = 2.516813  (0.473601 s/it)
Iteration  39520: accuracy_at_1 = 39.84%; accuracy_at_5 = 75.78%; loss = 2.221912  (0.473381 s/it)
Iteration  39530: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.14%; loss = 2.368988  (0.473363 s/it)
Iteration  39540: accuracy_at_1 = 38.28%; accuracy_at_5 = 68.36%; loss = 2.400629  (0.473573 s/it)
Iteration  39550: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.36%; loss = 2.329081  (0.473407 s/it)
Iteration  39560: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.14%; loss = 2.293174  (0.474376 s/it)
Iteration  39570: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.330346  (0.474486 s/it)
Iteration  39580: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.97%; loss = 2.433464  (0.474612 s/it)
Iteration  39590: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.97%; loss = 2.438890  (0.474624 s/it)
Iteration  39600: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.36%; loss = 2.339269  (0.474237 s/it)
Iteration  39610: accuracy_at_1 = 44.92%; accuracy_at_5 = 70.70%; loss = 2.409086  (0.474480 s/it)
Iteration  39620: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.36%; loss = 2.510596  (0.473976 s/it)
Iteration  39630: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.84%; loss = 2.451182  (0.473587 s/it)
Iteration  39640: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.58%; loss = 2.407576  (0.473473 s/it)
Iteration  39650: accuracy_at_1 = 42.58%; accuracy_at_5 = 75.00%; loss = 2.158313  (0.473398 s/it)
Iteration  39660: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.97%; loss = 2.271491  (0.473148 s/it)
Iteration  39670: accuracy_at_1 = 43.75%; accuracy_at_5 = 72.27%; loss = 2.173767  (0.473345 s/it)
Iteration  39680: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.02%; loss = 2.486053  (0.473581 s/it)
Iteration  39690: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.14%; loss = 2.294991  (0.474632 s/it)
Iteration  39700: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.70%; loss = 2.280850  (0.474504 s/it)
Iteration  39710: accuracy_at_1 = 37.89%; accuracy_at_5 = 71.88%; loss = 2.358409  (0.474924 s/it)
Iteration  39720: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.36%; loss = 2.362078  (0.474899 s/it)
Iteration  39730: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.53%; loss = 2.321734  (0.474832 s/it)
Iteration  39740: accuracy_at_1 = 41.80%; accuracy_at_5 = 68.36%; loss = 2.296703  (0.475149 s/it)
Iteration  39750: accuracy_at_1 = 37.11%; accuracy_at_5 = 64.84%; loss = 2.487859  (0.473848 s/it)
Iteration  39760: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.456420  (0.473354 s/it)
Iteration  39770: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.19%; loss = 2.436196  (0.473459 s/it)
Iteration  39780: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.338967  (0.473300 s/it)
Iteration  39790: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.97%; loss = 2.361733  (0.473528 s/it)
Iteration  39800: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.58%; loss = 2.431901  (0.473557 s/it)
Iteration  39810: accuracy_at_1 = 40.62%; accuracy_at_5 = 64.84%; loss = 2.373475  (0.474004 s/it)
Iteration  39820: accuracy_at_1 = 34.38%; accuracy_at_5 = 69.14%; loss = 2.461393  (0.474670 s/it)
Iteration  39830: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.48%; loss = 2.312251  (0.474389 s/it)
Iteration  39840: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.92%; loss = 2.381621  (0.474887 s/it)
Iteration  39850: accuracy_at_1 = 42.58%; accuracy_at_5 = 70.70%; loss = 2.278754  (0.475975 s/it)
Iteration  39860: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.31%; loss = 2.225580  (0.474413 s/it)
Iteration  39870: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.36%; loss = 2.484367  (0.474306 s/it)
Iteration  39880: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.09%; loss = 2.269694  (0.473369 s/it)
Iteration  39890: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.92%; loss = 2.400844  (0.473316 s/it)
Iteration  39900: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.05%; loss = 2.118445  (0.473518 s/it)
Iteration  39910: accuracy_at_1 = 40.62%; accuracy_at_5 = 72.66%; loss = 2.241984  (0.473359 s/it)
Iteration  39920: accuracy_at_1 = 43.36%; accuracy_at_5 = 72.27%; loss = 2.260855  (0.473270 s/it)
Iteration  39930: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.48%; loss = 2.220712  (0.473435 s/it)
Iteration  39940: accuracy_at_1 = 36.33%; accuracy_at_5 = 68.36%; loss = 2.458148  (0.474380 s/it)
Iteration  39950: accuracy_at_1 = 37.50%; accuracy_at_5 = 74.22%; loss = 2.240409  (0.474446 s/it)
Iteration  39960: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.02%; loss = 2.466459  (0.474590 s/it)
Iteration  39970: accuracy_at_1 = 42.97%; accuracy_at_5 = 64.84%; loss = 2.344002  (0.474352 s/it)
Iteration  39980: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.58%; loss = 2.479036  (0.474576 s/it)
Iteration  39990: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.50%; loss = 2.580489  (0.474307 s/it)
Iteration  40000: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.31%; loss = 2.272331  (0.491812 s/it)
Iteration  40010: accuracy_at_1 = 33.98%; accuracy_at_5 = 66.41%; loss = 2.434978  (0.464766 s/it)
Iteration  40020: accuracy_at_1 = 45.70%; accuracy_at_5 = 74.22%; loss = 2.082559  (0.473497 s/it)
Iteration  40030: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.70%; loss = 2.301265  (0.473571 s/it)
Iteration  40040: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.14%; loss = 2.359404  (0.473326 s/it)
Iteration  40050: accuracy_at_1 = 35.16%; accuracy_at_5 = 62.50%; loss = 2.560971  (0.473365 s/it)
Iteration  40060: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.386513  (0.473437 s/it)
Iteration  40070: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.335716  (0.474455 s/it)
Iteration  40080: accuracy_at_1 = 41.41%; accuracy_at_5 = 73.44%; loss = 2.222637  (0.474433 s/it)
Iteration  40090: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.97%; loss = 2.420483  (0.474592 s/it)
Iteration  40100: accuracy_at_1 = 36.72%; accuracy_at_5 = 64.45%; loss = 2.441907  (0.474600 s/it)
Iteration  40110: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.53%; loss = 2.314350  (0.474646 s/it)
Iteration  40120: accuracy_at_1 = 37.50%; accuracy_at_5 = 63.28%; loss = 2.475170  (0.474879 s/it)
Iteration  40130: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.58%; loss = 2.430689  (0.474081 s/it)
Iteration  40140: accuracy_at_1 = 36.33%; accuracy_at_5 = 71.48%; loss = 2.363103  (0.473516 s/it)
Iteration  40150: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.53%; loss = 2.373538  (0.473400 s/it)
Iteration  40160: accuracy_at_1 = 44.92%; accuracy_at_5 = 76.56%; loss = 2.207006  (0.473265 s/it)
Iteration  40170: accuracy_at_1 = 33.20%; accuracy_at_5 = 63.28%; loss = 2.545915  (0.473192 s/it)
Iteration  40180: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.97%; loss = 2.386693  (0.473074 s/it)
Iteration  40190: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.58%; loss = 2.432701  (0.473764 s/it)
Iteration  40200: accuracy_at_1 = 34.38%; accuracy_at_5 = 65.23%; loss = 2.437617  (0.474638 s/it)
Iteration  40210: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.41%; loss = 2.527044  (0.474482 s/it)
Iteration  40220: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.285462  (0.474737 s/it)
Iteration  40230: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.53%; loss = 2.395705  (0.474665 s/it)
Iteration  40240: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.02%; loss = 2.375426  (0.475692 s/it)
Iteration  40250: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.310983  (0.474616 s/it)
Iteration  40260: accuracy_at_1 = 44.92%; accuracy_at_5 = 71.48%; loss = 2.233505  (0.473750 s/it)
Iteration  40270: accuracy_at_1 = 37.50%; accuracy_at_5 = 71.09%; loss = 2.350584  (0.473306 s/it)
Iteration  40280: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.02%; loss = 2.474103  (0.473351 s/it)
Iteration  40290: accuracy_at_1 = 35.16%; accuracy_at_5 = 68.36%; loss = 2.510126  (0.473704 s/it)
Iteration  40300: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.05%; loss = 2.300382  (0.473241 s/it)
Iteration  40310: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.92%; loss = 2.315049  (0.473380 s/it)
Iteration  40320: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.80%; loss = 2.438820  (0.473652 s/it)
Iteration  40330: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.66%; loss = 2.164323  (0.474804 s/it)
Iteration  40340: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.211180  (0.474473 s/it)
Iteration  40350: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.53%; loss = 2.288025  (0.474594 s/it)
Iteration  40360: accuracy_at_1 = 38.28%; accuracy_at_5 = 65.62%; loss = 2.413566  (0.474788 s/it)
Iteration  40370: accuracy_at_1 = 44.53%; accuracy_at_5 = 69.92%; loss = 2.215848  (0.474391 s/it)
Iteration  40380: accuracy_at_1 = 40.23%; accuracy_at_5 = 68.75%; loss = 2.334224  (0.474363 s/it)
Iteration  40390: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.88%; loss = 2.202439  (0.473912 s/it)
Iteration  40400: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.97%; loss = 2.419503  (0.473512 s/it)
Iteration  40410: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.376301  (0.473458 s/it)
Iteration  40420: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.58%; loss = 2.364359  (0.473534 s/it)
Iteration  40430: accuracy_at_1 = 42.97%; accuracy_at_5 = 70.31%; loss = 2.231680  (0.473225 s/it)
Iteration  40440: accuracy_at_1 = 41.80%; accuracy_at_5 = 68.75%; loss = 2.289341  (0.473445 s/it)
Iteration  40450: accuracy_at_1 = 37.11%; accuracy_at_5 = 70.70%; loss = 2.326837  (0.473879 s/it)
Iteration  40460: accuracy_at_1 = 33.59%; accuracy_at_5 = 69.53%; loss = 2.452538  (0.474571 s/it)
Iteration  40470: accuracy_at_1 = 32.42%; accuracy_at_5 = 63.67%; loss = 2.701510  (0.475153 s/it)
Iteration  40480: accuracy_at_1 = 44.14%; accuracy_at_5 = 72.27%; loss = 2.218347  (0.474733 s/it)
Iteration  40490: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.88%; loss = 2.278987  (0.474786 s/it)
Iteration  40500: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.80%; loss = 2.366735  (0.474787 s/it)
Iteration  40510: accuracy_at_1 = 39.84%; accuracy_at_5 = 65.62%; loss = 2.331945  (0.474681 s/it)
Iteration  40520: accuracy_at_1 = 41.80%; accuracy_at_5 = 64.84%; loss = 2.385170  (0.473639 s/it)
Iteration  40530: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.02%; loss = 2.425806  (0.473224 s/it)
Iteration  40540: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.36%; loss = 2.442006  (0.473285 s/it)
Iteration  40550: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.92%; loss = 2.415926  (0.473524 s/it)
Iteration  40560: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.53%; loss = 2.473779  (0.473409 s/it)
Iteration  40570: accuracy_at_1 = 41.80%; accuracy_at_5 = 73.44%; loss = 2.232293  (0.473153 s/it)
Iteration  40580: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.88%; loss = 2.318886  (0.474236 s/it)
Iteration  40590: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.19%; loss = 2.382245  (0.474701 s/it)
Iteration  40600: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.443287  (0.474644 s/it)
Iteration  40610: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.373118  (0.474496 s/it)
Iteration  40620: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.271348  (0.475097 s/it)
Iteration  40630: accuracy_at_1 = 43.36%; accuracy_at_5 = 70.31%; loss = 2.251290  (0.476193 s/it)
Iteration  40640: accuracy_at_1 = 28.12%; accuracy_at_5 = 63.67%; loss = 2.596894  (0.474544 s/it)
Iteration  40650: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.36%; loss = 2.303599  (0.473470 s/it)
Iteration  40660: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.27%; loss = 2.186743  (0.473510 s/it)
Iteration  40670: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.23%; loss = 2.496733  (0.473309 s/it)
Iteration  40680: accuracy_at_1 = 33.98%; accuracy_at_5 = 65.62%; loss = 2.588861  (0.473170 s/it)
Iteration  40690: accuracy_at_1 = 36.33%; accuracy_at_5 = 72.66%; loss = 2.350194  (0.473350 s/it)
Iteration  40700: accuracy_at_1 = 39.06%; accuracy_at_5 = 72.66%; loss = 2.229600  (0.473419 s/it)
Iteration  40710: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.97%; loss = 2.484056  (0.474590 s/it)
Iteration  40720: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.89%; loss = 2.541282  (0.474690 s/it)
Iteration  40730: accuracy_at_1 = 33.98%; accuracy_at_5 = 68.36%; loss = 2.400629  (0.474357 s/it)
Iteration  40740: accuracy_at_1 = 42.58%; accuracy_at_5 = 69.92%; loss = 2.276523  (0.474610 s/it)
Iteration  40750: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.97%; loss = 2.363291  (0.474635 s/it)
Iteration  40760: accuracy_at_1 = 33.20%; accuracy_at_5 = 65.23%; loss = 2.518299  (0.474592 s/it)
Iteration  40770: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.02%; loss = 2.457815  (0.474409 s/it)
Iteration  40780: accuracy_at_1 = 42.58%; accuracy_at_5 = 69.92%; loss = 2.236812  (0.473185 s/it)
Iteration  40790: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.80%; loss = 2.393309  (0.473211 s/it)
Iteration  40800: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.53%; loss = 2.319986  (0.473278 s/it)
Iteration  40810: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.53%; loss = 2.166884  (0.473485 s/it)
Iteration  40820: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.36%; loss = 2.326844  (0.473628 s/it)
Iteration  40830: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.188927  (0.473475 s/it)
Iteration  40840: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.58%; loss = 2.417668  (0.474290 s/it)
Iteration  40850: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.09%; loss = 2.275521  (0.474555 s/it)
Iteration  40860: accuracy_at_1 = 33.59%; accuracy_at_5 = 66.02%; loss = 2.466508  (0.474589 s/it)
Iteration  40870: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.92%; loss = 2.351438  (0.474712 s/it)
Iteration  40880: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.02%; loss = 2.381239  (0.474801 s/it)
Iteration  40890: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.36%; loss = 2.416522  (0.474777 s/it)
Iteration  40900: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.504596  (0.473982 s/it)
Iteration  40910: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.80%; loss = 2.434238  (0.473380 s/it)
Iteration  40920: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.02%; loss = 2.509917  (0.473552 s/it)
Iteration  40930: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.14%; loss = 2.264679  (0.473224 s/it)
Iteration  40940: accuracy_at_1 = 34.77%; accuracy_at_5 = 68.36%; loss = 2.452348  (0.473563 s/it)
Iteration  40950: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.14%; loss = 2.410576  (0.473624 s/it)
Iteration  40960: accuracy_at_1 = 41.80%; accuracy_at_5 = 68.75%; loss = 2.354684  (0.473501 s/it)
Iteration  40970: accuracy_at_1 = 35.16%; accuracy_at_5 = 70.70%; loss = 2.283461  (0.474660 s/it)
Iteration  40980: accuracy_at_1 = 38.28%; accuracy_at_5 = 67.58%; loss = 2.394390  (0.474539 s/it)
Iteration  40990: accuracy_at_1 = 33.59%; accuracy_at_5 = 65.62%; loss = 2.496480  (0.474547 s/it)
Iteration  41000: accuracy_at_1 = 34.77%; accuracy_at_5 = 63.67%; loss = 2.553758  (0.474589 s/it)
Iteration  41010: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.14%; loss = 2.355789  (0.474370 s/it)
Iteration  41020: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.48%; loss = 2.294862  (0.475849 s/it)
Iteration  41030: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.36%; loss = 2.386443  (0.473795 s/it)
Iteration  41040: accuracy_at_1 = 39.84%; accuracy_at_5 = 64.45%; loss = 2.417737  (0.473518 s/it)
Iteration  41050: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.48%; loss = 2.209620  (0.473420 s/it)
Iteration  41060: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.97%; loss = 2.347361  (0.473464 s/it)
Iteration  41070: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.53%; loss = 2.336464  (0.473362 s/it)
Iteration  41080: accuracy_at_1 = 36.33%; accuracy_at_5 = 71.48%; loss = 2.312880  (0.473310 s/it)
Iteration  41090: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.36%; loss = 2.384108  (0.473969 s/it)
Iteration  41100: accuracy_at_1 = 33.98%; accuracy_at_5 = 68.75%; loss = 2.441993  (0.474436 s/it)
Iteration  41110: accuracy_at_1 = 43.36%; accuracy_at_5 = 72.66%; loss = 2.204674  (0.474383 s/it)
Iteration  41120: accuracy_at_1 = 33.59%; accuracy_at_5 = 62.50%; loss = 2.541387  (0.474677 s/it)
Iteration  41130: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.92%; loss = 2.315458  (0.474492 s/it)
Iteration  41140: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.53%; loss = 2.327325  (0.474571 s/it)
Iteration  41150: accuracy_at_1 = 42.58%; accuracy_at_5 = 74.61%; loss = 2.174846  (0.474417 s/it)
Iteration  41160: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.414324  (0.473853 s/it)
Iteration  41170: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.58%; loss = 2.407066  (0.473482 s/it)
Iteration  41180: accuracy_at_1 = 40.23%; accuracy_at_5 = 74.61%; loss = 2.260483  (0.473434 s/it)
Iteration  41190: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.84%; loss = 2.527575  (0.473394 s/it)
Iteration  41200: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.375381  (0.473300 s/it)
Iteration  41210: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.41%; loss = 2.367922  (0.473155 s/it)
Iteration  41220: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.80%; loss = 2.401310  (0.474336 s/it)
Iteration  41230: accuracy_at_1 = 41.80%; accuracy_at_5 = 70.31%; loss = 2.178668  (0.474403 s/it)
Iteration  41240: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.492511  (0.474577 s/it)
Iteration  41250: accuracy_at_1 = 39.84%; accuracy_at_5 = 70.70%; loss = 2.293247  (0.474523 s/it)
Iteration  41260: accuracy_at_1 = 35.94%; accuracy_at_5 = 72.27%; loss = 2.388812  (0.474875 s/it)
Iteration  41270: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.41%; loss = 2.490260  (0.474384 s/it)
Iteration  41280: accuracy_at_1 = 44.14%; accuracy_at_5 = 76.17%; loss = 2.220091  (0.474372 s/it)
Iteration  41290: accuracy_at_1 = 32.42%; accuracy_at_5 = 67.97%; loss = 2.406950  (0.473388 s/it)
Iteration  41300: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.02%; loss = 2.476002  (0.473547 s/it)
Iteration  41310: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.14%; loss = 2.302098  (0.473223 s/it)
Iteration  41320: accuracy_at_1 = 36.72%; accuracy_at_5 = 64.84%; loss = 2.488170  (0.473630 s/it)
