libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 65.62%; accuracy_at_5 = 79.69%; loss = 1.568146 
Iteration  4650: accuracy_at_1 = 59.38%; accuracy_at_5 = 92.19%; loss = 1.344076  (1.403155 s/it)
Iteration  4660: accuracy_at_1 = 62.50%; accuracy_at_5 = 82.81%; loss = 1.607742  (1.403626 s/it)
Iteration  4670: accuracy_at_1 = 54.69%; accuracy_at_5 = 93.75%; loss = 1.464218  (1.404777 s/it)
Iteration  4680: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.784795  (1.403991 s/it)
Iteration  4690: accuracy_at_1 = 46.88%; accuracy_at_5 = 84.38%; loss = 1.605611  (1.404225 s/it)
Iteration  4700: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.509743  (1.404385 s/it)
Iteration  4710: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.687017  (1.403522 s/it)
Iteration  4720: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.865003  (1.403786 s/it)
Iteration  4730: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.691990  (1.404705 s/it)
Iteration  4740: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.806603  (1.402886 s/it)
Iteration  4750: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.724797  (1.403400 s/it)
Iteration  4760: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.589609  (1.404042 s/it)
Iteration  4770: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.639995  (1.403997 s/it)
Iteration  4780: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.763613  (1.403440 s/it)
Iteration  4790: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.785260  (1.403783 s/it)
Iteration  4800: accuracy_at_1 = 45.31%; accuracy_at_5 = 85.94%; loss = 1.702759  (1.403912 s/it)
Iteration  4810: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.584759  (1.402999 s/it)
Iteration  4820: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.717216  (1.404572 s/it)
Iteration  4830: accuracy_at_1 = 57.81%; accuracy_at_5 = 87.50%; loss = 1.453012  (1.403912 s/it)
Iteration  4840: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.609982  (1.403772 s/it)
Iteration  4850: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.658695  (1.403609 s/it)
Iteration  4860: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.604351  (1.404859 s/it)
Iteration  4870: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.582114  (1.403125 s/it)
Iteration  4880: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 1.957773  (1.404105 s/it)
Iteration  4890: accuracy_at_1 = 39.06%; accuracy_at_5 = 82.81%; loss = 1.931448  (1.404715 s/it)
Iteration  4900: accuracy_at_1 = 45.31%; accuracy_at_5 = 85.94%; loss = 1.718785  (1.403066 s/it)
Iteration  4910: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.692328  (1.403202 s/it)
Iteration  4920: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.693579  (1.404253 s/it)
Iteration  4930: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.749223  (1.403412 s/it)
Iteration  4940: accuracy_at_1 = 51.56%; accuracy_at_5 = 70.31%; loss = 2.033472  (1.403209 s/it)
Iteration  4950: accuracy_at_1 = 56.25%; accuracy_at_5 = 90.62%; loss = 1.487260  (1.404147 s/it)
Iteration  4960: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 1.946164  (1.404371 s/it)
Iteration  4970: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.763614  (1.403219 s/it)
Iteration  4980: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.803049  (1.404416 s/it)
Iteration  4990: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.917778  (1.404185 s/it)
Iteration  5000: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.419759  (1.432647 s/it)
Iteration  5010: accuracy_at_1 = 48.44%; accuracy_at_5 = 75.00%; loss = 1.907168  (1.403085 s/it)
Iteration  5020: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.355003  (1.402664 s/it)
Iteration  5030: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.459421  (1.402285 s/it)
Iteration  5040: accuracy_at_1 = 35.94%; accuracy_at_5 = 78.12%; loss = 1.987792  (1.402739 s/it)
Iteration  5050: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 1.869056  (1.403653 s/it)
Iteration  5060: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.929134  (1.403429 s/it)
Iteration  5070: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.673363  (1.402399 s/it)
Iteration  5080: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.906370  (1.404145 s/it)
Iteration  5090: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.371593  (1.403658 s/it)
Iteration  5100: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.549514  (1.402116 s/it)
Iteration  5110: accuracy_at_1 = 48.44%; accuracy_at_5 = 93.75%; loss = 1.498879  (1.403395 s/it)
Iteration  5120: accuracy_at_1 = 46.88%; accuracy_at_5 = 73.44%; loss = 1.851962  (1.404883 s/it)
Iteration  5130: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.794485  (1.404669 s/it)
Iteration  5140: accuracy_at_1 = 60.94%; accuracy_at_5 = 90.62%; loss = 1.345083  (1.403162 s/it)
Iteration  5150: accuracy_at_1 = 46.88%; accuracy_at_5 = 87.50%; loss = 1.619511  (1.404400 s/it)
Iteration  5160: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.805857  (1.402762 s/it)
Iteration  5170: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.661727  (1.403439 s/it)
Iteration  5180: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.828464  (1.405406 s/it)
Iteration  5190: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.642895  (1.404004 s/it)
Iteration  5200: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.517379  (1.406449 s/it)
Iteration  5210: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 1.729747  (1.407999 s/it)
Iteration  5220: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.696154  (1.408050 s/it)
Iteration  5230: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.286877  (1.406311 s/it)
Iteration  5240: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.592115  (1.406367 s/it)
Iteration  5250: accuracy_at_1 = 51.56%; accuracy_at_5 = 87.50%; loss = 1.491434  (1.406641 s/it)
Iteration  5260: accuracy_at_1 = 65.62%; accuracy_at_5 = 87.50%; loss = 1.127445  (1.405831 s/it)
Iteration  5270: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.512656  (1.406240 s/it)
Iteration  5280: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.687575  (1.406108 s/it)
Iteration  5290: accuracy_at_1 = 53.12%; accuracy_at_5 = 76.56%; loss = 1.845990  (1.406135 s/it)
Iteration  5300: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.766991  (1.407825 s/it)
Iteration  5310: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.873607  (1.405724 s/it)
Iteration  5320: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.734429  (1.405110 s/it)
Iteration  5330: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.775095  (1.405185 s/it)
Iteration  5340: accuracy_at_1 = 65.62%; accuracy_at_5 = 84.38%; loss = 1.414635  (1.405582 s/it)
Iteration  5350: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.451910  (1.404349 s/it)
Iteration  5360: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.423442  (1.405063 s/it)
Iteration  5370: accuracy_at_1 = 50.00%; accuracy_at_5 = 92.19%; loss = 1.527224  (1.405488 s/it)
Iteration  5380: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.728276  (1.403277 s/it)
Iteration  5390: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.554713  (1.403875 s/it)
Iteration  5400: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.731337  (1.404535 s/it)
Iteration  5410: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.566273  (1.403898 s/it)
Iteration  5420: accuracy_at_1 = 40.62%; accuracy_at_5 = 79.69%; loss = 2.002829  (1.404111 s/it)
Iteration  5430: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.472970  (1.407476 s/it)
Iteration  5440: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.370349  (1.405448 s/it)
Iteration  5450: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.684203  (1.403816 s/it)
Iteration  5460: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.446093  (1.405724 s/it)
Iteration  5470: accuracy_at_1 = 53.12%; accuracy_at_5 = 85.94%; loss = 1.644253  (1.407053 s/it)
Iteration  5480: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.460421  (1.404154 s/it)
Iteration  5490: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 1.819580  (1.407343 s/it)
Iteration  5500: accuracy_at_1 = 48.44%; accuracy_at_5 = 71.88%; loss = 1.954336  (1.404336 s/it)
Iteration  5510: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.697081  (1.404798 s/it)
Iteration  5520: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.691641  (1.405433 s/it)
Iteration  5530: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.638497  (1.405982 s/it)
Iteration  5540: accuracy_at_1 = 51.56%; accuracy_at_5 = 87.50%; loss = 1.591604  (1.404094 s/it)
Iteration  5550: accuracy_at_1 = 67.19%; accuracy_at_5 = 89.06%; loss = 1.267585  (1.403866 s/it)
Iteration  5560: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 1.842941  (1.404259 s/it)
Iteration  5570: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.809584  (1.404329 s/it)
Iteration  5580: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.601548  (1.403899 s/it)
Iteration  5590: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.457350  (1.403471 s/it)
Iteration  5600: accuracy_at_1 = 48.44%; accuracy_at_5 = 82.81%; loss = 1.777359  (1.404378 s/it)
Iteration  5610: accuracy_at_1 = 51.56%; accuracy_at_5 = 70.31%; loss = 1.721280  (1.405100 s/it)
Iteration  5620: accuracy_at_1 = 62.50%; accuracy_at_5 = 92.19%; loss = 1.333004  (1.404330 s/it)
Iteration  5630: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 1.905410  (1.404615 s/it)
Iteration  5640: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 2.013164  (1.403599 s/it)
Iteration  5650: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.753563  (1.404190 s/it)
Iteration  5660: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.040984  (1.404223 s/it)
Iteration  5670: accuracy_at_1 = 59.38%; accuracy_at_5 = 78.12%; loss = 1.680401  (1.404119 s/it)
Iteration  5680: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.656999  (1.403489 s/it)
Iteration  5690: accuracy_at_1 = 62.50%; accuracy_at_5 = 90.62%; loss = 1.353849  (1.404708 s/it)
Iteration  5700: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.370900  (1.404577 s/it)
Iteration  5710: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.841068  (1.403400 s/it)
Iteration  5720: accuracy_at_1 = 59.38%; accuracy_at_5 = 76.56%; loss = 1.852225  (1.405214 s/it)
Iteration  5730: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.644423  (1.403612 s/it)
Iteration  5740: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.864026  (1.403283 s/it)
Iteration  5750: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.506491  (1.404341 s/it)
Iteration  5760: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.721716  (1.403974 s/it)
Iteration  5770: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.630141  (1.403091 s/it)
Iteration  5780: accuracy_at_1 = 64.06%; accuracy_at_5 = 92.19%; loss = 1.404176  (1.403450 s/it)
Iteration  5790: accuracy_at_1 = 62.50%; accuracy_at_5 = 89.06%; loss = 1.345646  (1.404034 s/it)
Iteration  5800: accuracy_at_1 = 56.25%; accuracy_at_5 = 90.62%; loss = 1.487838  (1.403211 s/it)
Iteration  5810: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.724828  (1.404461 s/it)
Iteration  5820: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.678009  (1.404582 s/it)
Iteration  5830: accuracy_at_1 = 56.25%; accuracy_at_5 = 89.06%; loss = 1.468170  (1.403883 s/it)
Iteration  5840: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.625888  (1.404463 s/it)
Iteration  5850: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.981451  (1.405781 s/it)
Iteration  5860: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.593385  (1.405545 s/it)
Iteration  5870: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.666628  (1.403293 s/it)
Iteration  5880: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.597599  (1.404331 s/it)
Iteration  5890: accuracy_at_1 = 56.25%; accuracy_at_5 = 75.00%; loss = 1.840826  (1.403940 s/it)
Iteration  5900: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.602286  (1.402957 s/it)
Iteration  5910: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.782880  (1.404934 s/it)
Iteration  5920: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.604576  (1.404235 s/it)
Iteration  5930: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 1.966032  (1.403625 s/it)
Iteration  5940: accuracy_at_1 = 46.88%; accuracy_at_5 = 84.38%; loss = 1.948724  (1.403714 s/it)
Iteration  5950: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.665264  (1.404515 s/it)
Iteration  5960: accuracy_at_1 = 67.19%; accuracy_at_5 = 85.94%; loss = 1.273026  (1.403083 s/it)
Iteration  5970: accuracy_at_1 = 62.50%; accuracy_at_5 = 85.94%; loss = 1.459679  (1.403631 s/it)
Iteration  5980: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.596222  (1.404486 s/it)
Iteration  5990: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 2.066496  (1.403567 s/it)
Iteration  6000: accuracy_at_1 = 62.50%; accuracy_at_5 = 84.38%; loss = 1.551881  (1.403901 s/it)
Iteration  6010: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.564017  (1.405120 s/it)
Iteration  6020: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.709888  (1.404740 s/it)
Iteration  6030: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.599436  (1.403390 s/it)
Iteration  6040: accuracy_at_1 = 54.69%; accuracy_at_5 = 87.50%; loss = 1.615987  (1.404518 s/it)
Iteration  6050: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.502403  (1.403998 s/it)
Iteration  6060: accuracy_at_1 = 60.94%; accuracy_at_5 = 79.69%; loss = 1.455005  (1.403026 s/it)
Iteration  6070: accuracy_at_1 = 51.56%; accuracy_at_5 = 85.94%; loss = 1.711669  (1.404179 s/it)
Iteration  6080: accuracy_at_1 = 48.44%; accuracy_at_5 = 71.88%; loss = 1.987256  (1.404269 s/it)
Iteration  6090: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.679922  (1.405473 s/it)
Iteration  6100: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.628258  (1.403843 s/it)
Iteration  6110: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.484344  (1.404787 s/it)
Iteration  6120: accuracy_at_1 = 56.25%; accuracy_at_5 = 93.75%; loss = 1.493213  (1.403775 s/it)
Iteration  6130: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.723783  (1.404058 s/it)
Iteration  6140: accuracy_at_1 = 62.50%; accuracy_at_5 = 93.75%; loss = 1.159450  (1.404378 s/it)
Iteration  6150: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.950319  (1.403632 s/it)
Iteration  6160: accuracy_at_1 = 62.50%; accuracy_at_5 = 79.69%; loss = 1.682390  (1.403563 s/it)
Iteration  6170: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.723383  (1.404277 s/it)
Iteration  6180: accuracy_at_1 = 43.75%; accuracy_at_5 = 87.50%; loss = 1.528020  (1.404095 s/it)
Iteration  6190: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.740823  (1.403659 s/it)
Iteration  6200: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.653508  (1.404105 s/it)
Iteration  6210: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.469913  (1.403499 s/it)
Iteration  6220: accuracy_at_1 = 56.25%; accuracy_at_5 = 90.62%; loss = 1.417328  (1.403699 s/it)
Iteration  6230: accuracy_at_1 = 53.12%; accuracy_at_5 = 84.38%; loss = 1.580977  (1.403918 s/it)
Iteration  6240: accuracy_at_1 = 53.12%; accuracy_at_5 = 87.50%; loss = 1.456400  (1.404623 s/it)
Iteration  6250: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.662796  (1.404244 s/it)
Iteration  6260: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.293388  (1.404216 s/it)
Iteration  6270: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.622510  (1.405404 s/it)
Iteration  6280: accuracy_at_1 = 43.75%; accuracy_at_5 = 81.25%; loss = 1.835344  (1.404163 s/it)
Iteration  6290: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.730482  (1.405420 s/it)
Iteration  6300: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.613510  (1.404797 s/it)
Iteration  6310: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.537676  (1.403721 s/it)
Iteration  6320: accuracy_at_1 = 59.38%; accuracy_at_5 = 87.50%; loss = 1.364818  (1.403855 s/it)
Iteration  6330: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.809448  (1.406547 s/it)
Iteration  6340: accuracy_at_1 = 35.94%; accuracy_at_5 = 84.38%; loss = 1.947694  (1.403435 s/it)
Iteration  6350: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.717816  (1.403419 s/it)
Iteration  6360: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.972824  (1.404056 s/it)
Iteration  6370: accuracy_at_1 = 54.69%; accuracy_at_5 = 89.06%; loss = 1.604379  (1.403975 s/it)
Iteration  6380: accuracy_at_1 = 64.06%; accuracy_at_5 = 89.06%; loss = 1.400787  (1.404041 s/it)
Iteration  6390: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.425636  (1.404275 s/it)
Iteration  6400: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.817608  (1.404881 s/it)
Iteration  6410: accuracy_at_1 = 57.81%; accuracy_at_5 = 82.81%; loss = 1.590192  (1.404083 s/it)
Iteration  6420: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.334159  (1.404555 s/it)
Iteration  6430: accuracy_at_1 = 56.25%; accuracy_at_5 = 89.06%; loss = 1.643437  (1.404523 s/it)
Iteration  6440: accuracy_at_1 = 57.81%; accuracy_at_5 = 89.06%; loss = 1.413703  (1.403697 s/it)
Iteration  6450: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.417983  (1.403712 s/it)
Iteration  6460: accuracy_at_1 = 45.31%; accuracy_at_5 = 81.25%; loss = 1.793260  (1.403958 s/it)
Iteration  6470: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.734453  (1.403814 s/it)
Iteration  6480: accuracy_at_1 = 73.44%; accuracy_at_5 = 89.06%; loss = 1.091993  (1.404075 s/it)
Iteration  6490: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.437929  (1.404777 s/it)
Iteration  6500: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.708255  (1.403649 s/it)
Iteration  6510: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.598176  (1.403231 s/it)
Iteration  6520: accuracy_at_1 = 57.81%; accuracy_at_5 = 84.38%; loss = 1.784454  (1.404892 s/it)
Iteration  6530: accuracy_at_1 = 46.88%; accuracy_at_5 = 87.50%; loss = 1.664053  (1.404310 s/it)
Iteration  6540: accuracy_at_1 = 64.06%; accuracy_at_5 = 85.94%; loss = 1.322696  (1.404160 s/it)
Iteration  6550: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.621049  (1.403764 s/it)
Iteration  6560: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.767489  (1.404640 s/it)
Iteration  6570: accuracy_at_1 = 64.06%; accuracy_at_5 = 89.06%; loss = 1.307961  (1.405010 s/it)
Iteration  6580: accuracy_at_1 = 54.69%; accuracy_at_5 = 90.62%; loss = 1.423715  (1.403797 s/it)
Iteration  6590: accuracy_at_1 = 56.25%; accuracy_at_5 = 76.56%; loss = 1.677436  (1.404347 s/it)
Iteration  6600: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.620250  (1.403706 s/it)
Iteration  6610: accuracy_at_1 = 50.00%; accuracy_at_5 = 85.94%; loss = 1.645232  (1.403428 s/it)
Iteration  6620: accuracy_at_1 = 46.88%; accuracy_at_5 = 82.81%; loss = 1.707066  (1.404362 s/it)
Iteration  6630: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.824958  (1.403687 s/it)
Iteration  6640: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.619878  (1.405037 s/it)
Iteration  6650: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.432269  (1.405404 s/it)
Iteration  6660: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.588236  (1.403895 s/it)
Iteration  6670: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.827887  (1.403957 s/it)
Iteration  6680: accuracy_at_1 = 56.25%; accuracy_at_5 = 87.50%; loss = 1.577869  (1.404116 s/it)
Iteration  6690: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.785538  (1.404563 s/it)
Iteration  6700: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.806461  (1.403673 s/it)
Iteration  6710: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 1.799381  (1.404491 s/it)
Iteration  6720: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.770605  (1.404684 s/it)
Iteration  6730: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.843191  (1.403126 s/it)
Iteration  6740: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.416885  (1.403950 s/it)
Iteration  6750: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.760728  (1.404628 s/it)
Iteration  6760: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.707694  (1.403665 s/it)
Iteration  6770: accuracy_at_1 = 57.81%; accuracy_at_5 = 81.25%; loss = 1.636868  (1.404323 s/it)
Iteration  6780: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.623144  (1.404359 s/it)
Iteration  6790: accuracy_at_1 = 59.38%; accuracy_at_5 = 93.75%; loss = 1.320122  (1.404079 s/it)
Iteration  6800: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.548812  (1.403446 s/it)
Iteration  6810: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.633900  (1.405718 s/it)
Iteration  6820: accuracy_at_1 = 64.06%; accuracy_at_5 = 87.50%; loss = 1.480743  (1.404127 s/it)
Iteration  6830: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.384167  (1.404184 s/it)
Iteration  6840: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.633995  (1.404273 s/it)
Iteration  6850: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.501274  (1.404694 s/it)
Iteration  6860: accuracy_at_1 = 60.94%; accuracy_at_5 = 82.81%; loss = 1.519353  (1.403526 s/it)
Iteration  6870: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.422350  (1.404038 s/it)
Iteration  6880: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.816704  (1.404058 s/it)
Iteration  6890: accuracy_at_1 = 53.12%; accuracy_at_5 = 87.50%; loss = 1.406364  (1.403924 s/it)
Iteration  6900: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 2.041876  (1.403919 s/it)
Iteration  6910: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.838293  (1.403927 s/it)
Iteration  6920: accuracy_at_1 = 53.12%; accuracy_at_5 = 90.62%; loss = 1.548156  (1.403776 s/it)
Iteration  6930: accuracy_at_1 = 64.06%; accuracy_at_5 = 84.38%; loss = 1.497266  (1.403935 s/it)
Iteration  6940: accuracy_at_1 = 60.94%; accuracy_at_5 = 81.25%; loss = 1.603473  (1.404901 s/it)
Iteration  6950: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.761428  (1.403481 s/it)
Iteration  6960: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.546902  (1.403522 s/it)
