libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.00%; accuracy_at_5 =  6.25%; loss = 4.605170 
Iteration  4650: accuracy_at_1 = 31.25%; accuracy_at_5 = 59.38%; loss = 2.649086  (1.408728 s/it)
Iteration  4660: accuracy_at_1 = 28.12%; accuracy_at_5 = 53.12%; loss = 3.011537  (1.410142 s/it)
Iteration  4670: accuracy_at_1 = 31.25%; accuracy_at_5 = 62.50%; loss = 2.750523  (1.410093 s/it)
Iteration  4680: accuracy_at_1 = 26.56%; accuracy_at_5 = 60.94%; loss = 2.743780  (1.409097 s/it)
Iteration  4690: accuracy_at_1 = 25.00%; accuracy_at_5 = 57.81%; loss = 2.867668  (1.411895 s/it)
Iteration  4700: accuracy_at_1 = 29.69%; accuracy_at_5 = 56.25%; loss = 2.724573  (1.410359 s/it)
Iteration  4710: accuracy_at_1 = 34.38%; accuracy_at_5 = 57.81%; loss = 2.836384  (1.411003 s/it)
Iteration  4720: accuracy_at_1 = 26.56%; accuracy_at_5 = 54.69%; loss = 2.987095  (1.409097 s/it)
Iteration  4730: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.12%; loss = 2.892607  (1.410392 s/it)
Iteration  4740: accuracy_at_1 = 28.12%; accuracy_at_5 = 51.56%; loss = 3.090120  (1.410702 s/it)
Iteration  4750: accuracy_at_1 = 28.12%; accuracy_at_5 = 57.81%; loss = 3.015888  (1.409489 s/it)
Iteration  4760: accuracy_at_1 = 20.31%; accuracy_at_5 = 60.94%; loss = 2.788443  (1.410272 s/it)
Iteration  4770: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.12%; loss = 2.915015  (1.410215 s/it)
Iteration  4780: accuracy_at_1 = 23.44%; accuracy_at_5 = 56.25%; loss = 2.859358  (1.409716 s/it)
Iteration  4790: accuracy_at_1 = 31.25%; accuracy_at_5 = 48.44%; loss = 2.938032  (1.410216 s/it)
Iteration  4800: accuracy_at_1 = 20.31%; accuracy_at_5 = 50.00%; loss = 3.279507  (1.410227 s/it)
Iteration  4810: accuracy_at_1 = 34.38%; accuracy_at_5 = 57.81%; loss = 2.863802  (1.410349 s/it)
Iteration  4820: accuracy_at_1 = 34.38%; accuracy_at_5 = 65.62%; loss = 2.854340  (1.409702 s/it)
Iteration  4830: accuracy_at_1 = 25.00%; accuracy_at_5 = 56.25%; loss = 3.053972  (1.411090 s/it)
Iteration  4840: accuracy_at_1 = 31.25%; accuracy_at_5 = 48.44%; loss = 2.913560  (1.409301 s/it)
Iteration  4850: accuracy_at_1 = 23.44%; accuracy_at_5 = 56.25%; loss = 2.949879  (1.409244 s/it)
Iteration  4860: accuracy_at_1 = 29.69%; accuracy_at_5 = 60.94%; loss = 2.980526  (1.410147 s/it)
Iteration  4870: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.695246  (1.409205 s/it)
Iteration  4880: accuracy_at_1 = 25.00%; accuracy_at_5 = 50.00%; loss = 3.211840  (1.409385 s/it)
Iteration  4890: accuracy_at_1 = 23.44%; accuracy_at_5 = 45.31%; loss = 3.123743  (1.410187 s/it)
Iteration  4900: accuracy_at_1 = 29.69%; accuracy_at_5 = 50.00%; loss = 3.098984  (1.409253 s/it)
Iteration  4910: accuracy_at_1 = 28.12%; accuracy_at_5 = 54.69%; loss = 2.829239  (1.409569 s/it)
Iteration  4920: accuracy_at_1 = 31.25%; accuracy_at_5 = 53.12%; loss = 2.805050  (1.411099 s/it)
Iteration  4930: accuracy_at_1 = 28.12%; accuracy_at_5 = 60.94%; loss = 2.920478  (1.410041 s/it)
Iteration  4940: accuracy_at_1 = 34.38%; accuracy_at_5 = 59.38%; loss = 2.844198  (1.409271 s/it)
Iteration  4950: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 2.621264  (1.412026 s/it)
Iteration  4960: accuracy_at_1 = 15.62%; accuracy_at_5 = 50.00%; loss = 3.154852  (1.410552 s/it)
Iteration  4970: accuracy_at_1 = 20.31%; accuracy_at_5 = 54.69%; loss = 3.006942  (1.410341 s/it)
Iteration  4980: accuracy_at_1 = 23.44%; accuracy_at_5 = 59.38%; loss = 2.880509  (1.410822 s/it)
Iteration  4990: accuracy_at_1 = 18.75%; accuracy_at_5 = 56.25%; loss = 3.013510  (1.410340 s/it)
Iteration  5000: accuracy_at_1 = 26.56%; accuracy_at_5 = 68.75%; loss = 2.609375  (1.440386 s/it)
Iteration  5010: accuracy_at_1 = 20.31%; accuracy_at_5 = 51.56%; loss = 3.213174  (1.408429 s/it)
Iteration  5020: accuracy_at_1 = 37.50%; accuracy_at_5 = 59.38%; loss = 2.644662  (1.409873 s/it)
Iteration  5030: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.818547  (1.409589 s/it)
Iteration  5040: accuracy_at_1 = 25.00%; accuracy_at_5 = 57.81%; loss = 2.972701  (1.385515 s/it)
Iteration  5050: accuracy_at_1 = 31.25%; accuracy_at_5 = 54.69%; loss = 2.882688  (1.408755 s/it)
Iteration  5060: accuracy_at_1 = 26.56%; accuracy_at_5 = 51.56%; loss = 3.295767  (1.408695 s/it)
Iteration  5070: accuracy_at_1 = 28.12%; accuracy_at_5 = 54.69%; loss = 2.898584  (1.408182 s/it)
Iteration  5080: accuracy_at_1 = 28.12%; accuracy_at_5 = 50.00%; loss = 3.062723  (1.410429 s/it)
Iteration  5090: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.06%; loss = 2.587540  (1.408648 s/it)
Iteration  5100: accuracy_at_1 = 31.25%; accuracy_at_5 = 54.69%; loss = 2.711834  (1.408398 s/it)
Iteration  5110: accuracy_at_1 = 29.69%; accuracy_at_5 = 59.38%; loss = 2.788731  (1.409691 s/it)
Iteration  5120: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 2.957072  (1.410258 s/it)
Iteration  5130: accuracy_at_1 = 25.00%; accuracy_at_5 = 62.50%; loss = 2.904180  (1.408655 s/it)
Iteration  5140: accuracy_at_1 = 40.62%; accuracy_at_5 = 76.56%; loss = 2.256099  (1.408478 s/it)
Iteration  5150: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.06%; loss = 2.737029  (1.409715 s/it)
Iteration  5160: accuracy_at_1 = 23.44%; accuracy_at_5 = 50.00%; loss = 2.982447  (1.409554 s/it)
Iteration  5170: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 2.777585  (1.409112 s/it)
Iteration  5180: accuracy_at_1 = 28.12%; accuracy_at_5 = 50.00%; loss = 3.164687  (1.410344 s/it)
Iteration  5190: accuracy_at_1 = 29.69%; accuracy_at_5 = 56.25%; loss = 2.751879  (1.409770 s/it)
Iteration  5200: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.633885  (1.409524 s/it)
Iteration  5210: accuracy_at_1 = 26.56%; accuracy_at_5 = 54.69%; loss = 2.791671  (1.411243 s/it)
Iteration  5220: accuracy_at_1 = 26.56%; accuracy_at_5 = 42.19%; loss = 3.246075  (1.409421 s/it)
Iteration  5230: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.635020  (1.409498 s/it)
Iteration  5240: accuracy_at_1 = 29.69%; accuracy_at_5 = 57.81%; loss = 2.829548  (1.410212 s/it)
Iteration  5250: accuracy_at_1 = 25.00%; accuracy_at_5 = 56.25%; loss = 2.764084  (1.409537 s/it)
Iteration  5260: accuracy_at_1 = 48.44%; accuracy_at_5 = 68.75%; loss = 2.198891  (1.409343 s/it)
Iteration  5270: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.06%; loss = 2.641769  (1.410142 s/it)
Iteration  5280: accuracy_at_1 = 31.25%; accuracy_at_5 = 53.12%; loss = 2.986106  (1.409212 s/it)
Iteration  5290: accuracy_at_1 = 32.81%; accuracy_at_5 = 59.38%; loss = 2.790721  (1.409408 s/it)
Iteration  5300: accuracy_at_1 = 29.69%; accuracy_at_5 = 53.12%; loss = 3.036924  (1.409209 s/it)
Iteration  5310: accuracy_at_1 = 25.00%; accuracy_at_5 = 60.94%; loss = 2.954549  (1.409763 s/it)
Iteration  5320: accuracy_at_1 = 23.44%; accuracy_at_5 = 60.94%; loss = 2.888040  (1.409027 s/it)
Iteration  5330: accuracy_at_1 = 29.69%; accuracy_at_5 = 54.69%; loss = 2.841061  (1.409582 s/it)
Iteration  5340: accuracy_at_1 = 43.75%; accuracy_at_5 = 65.62%; loss = 2.465986  (1.409381 s/it)
Iteration  5350: accuracy_at_1 = 26.56%; accuracy_at_5 = 56.25%; loss = 2.932492  (1.410124 s/it)
Iteration  5360: accuracy_at_1 = 32.81%; accuracy_at_5 = 59.38%; loss = 2.734602  (1.409937 s/it)
Iteration  5370: accuracy_at_1 = 26.56%; accuracy_at_5 = 64.06%; loss = 2.901002  (1.410661 s/it)
Iteration  5380: accuracy_at_1 = 29.69%; accuracy_at_5 = 54.69%; loss = 2.956696  (1.408697 s/it)
Iteration  5390: accuracy_at_1 = 28.12%; accuracy_at_5 = 70.31%; loss = 2.693290  (1.408152 s/it)
Iteration  5400: accuracy_at_1 = 29.69%; accuracy_at_5 = 56.25%; loss = 3.012257  (1.411176 s/it)
Iteration  5410: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.853112  (1.409270 s/it)
Iteration  5420: accuracy_at_1 = 29.69%; accuracy_at_5 = 67.19%; loss = 2.683000  (1.409663 s/it)
Iteration  5430: accuracy_at_1 = 32.81%; accuracy_at_5 = 57.81%; loss = 2.839858  (1.411527 s/it)
Iteration  5440: accuracy_at_1 = 29.69%; accuracy_at_5 = 54.69%; loss = 2.817048  (1.410433 s/it)
Iteration  5450: accuracy_at_1 = 25.00%; accuracy_at_5 = 73.44%; loss = 2.543966  (1.409313 s/it)
Iteration  5460: accuracy_at_1 = 32.81%; accuracy_at_5 = 53.12%; loss = 2.878116  (1.410205 s/it)
Iteration  5470: accuracy_at_1 = 20.31%; accuracy_at_5 = 57.81%; loss = 2.898602  (1.411306 s/it)
Iteration  5480: accuracy_at_1 = 39.06%; accuracy_at_5 = 65.62%; loss = 2.337045  (1.409130 s/it)
Iteration  5490: accuracy_at_1 = 26.56%; accuracy_at_5 = 54.69%; loss = 2.854188  (1.411668 s/it)
Iteration  5500: accuracy_at_1 = 26.56%; accuracy_at_5 = 56.25%; loss = 2.882710  (1.412741 s/it)
Iteration  5510: accuracy_at_1 = 32.81%; accuracy_at_5 = 57.81%; loss = 2.799964  (1.408944 s/it)
Iteration  5520: accuracy_at_1 = 28.12%; accuracy_at_5 = 59.38%; loss = 2.846260  (1.409087 s/it)
Iteration  5530: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.06%; loss = 2.806504  (1.410788 s/it)
Iteration  5540: accuracy_at_1 = 28.12%; accuracy_at_5 = 57.81%; loss = 2.837447  (1.409890 s/it)
Iteration  5550: accuracy_at_1 = 42.19%; accuracy_at_5 = 65.62%; loss = 2.420558  (1.409008 s/it)
Iteration  5560: accuracy_at_1 = 26.56%; accuracy_at_5 = 53.12%; loss = 3.056844  (1.409925 s/it)
Iteration  5570: accuracy_at_1 = 25.00%; accuracy_at_5 = 59.38%; loss = 2.888367  (1.409913 s/it)
Iteration  5580: accuracy_at_1 = 28.12%; accuracy_at_5 = 62.50%; loss = 2.784955  (1.408574 s/it)
Iteration  5590: accuracy_at_1 = 34.38%; accuracy_at_5 = 71.88%; loss = 2.379082  (1.408933 s/it)
Iteration  5600: accuracy_at_1 = 18.75%; accuracy_at_5 = 50.00%; loss = 2.918741  (1.408659 s/it)
Iteration  5610: accuracy_at_1 = 21.88%; accuracy_at_5 = 54.69%; loss = 2.856462  (1.409042 s/it)
Iteration  5620: accuracy_at_1 = 23.44%; accuracy_at_5 = 54.69%; loss = 2.991952  (1.409248 s/it)
Iteration  5630: accuracy_at_1 = 26.56%; accuracy_at_5 = 54.69%; loss = 2.943106  (1.409416 s/it)
Iteration  5640: accuracy_at_1 = 26.56%; accuracy_at_5 = 46.88%; loss = 3.162668  (1.408455 s/it)
Iteration  5650: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.471325  (1.409158 s/it)
Iteration  5660: accuracy_at_1 = 15.62%; accuracy_at_5 = 48.44%; loss = 3.141655  (1.408921 s/it)
Iteration  5670: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.582594  (1.408739 s/it)
Iteration  5680: accuracy_at_1 = 26.56%; accuracy_at_5 = 67.19%; loss = 2.576080  (1.409015 s/it)
Iteration  5690: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.06%; loss = 2.422635  (1.409421 s/it)
Iteration  5700: accuracy_at_1 = 39.06%; accuracy_at_5 = 60.94%; loss = 2.548022  (1.409158 s/it)
Iteration  5710: accuracy_at_1 = 25.00%; accuracy_at_5 = 48.44%; loss = 3.063782  (1.408354 s/it)
Iteration  5720: accuracy_at_1 = 31.25%; accuracy_at_5 = 53.12%; loss = 2.801493  (1.410498 s/it)
Iteration  5730: accuracy_at_1 = 25.00%; accuracy_at_5 = 62.50%; loss = 2.766827  (1.408629 s/it)
Iteration  5740: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.12%; loss = 3.031793  (1.408384 s/it)
Iteration  5750: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.558803  (1.409018 s/it)
Iteration  5760: accuracy_at_1 = 35.94%; accuracy_at_5 = 60.94%; loss = 2.691069  (1.407545 s/it)
Iteration  5770: accuracy_at_1 = 35.94%; accuracy_at_5 = 59.38%; loss = 2.754817  (1.409191 s/it)
Iteration  5780: accuracy_at_1 = 28.12%; accuracy_at_5 = 68.75%; loss = 2.483227  (1.409776 s/it)
Iteration  5790: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.206178  (1.409451 s/it)
Iteration  5800: accuracy_at_1 = 31.25%; accuracy_at_5 = 70.31%; loss = 2.622314  (1.409055 s/it)
Iteration  5810: accuracy_at_1 = 32.81%; accuracy_at_5 = 59.38%; loss = 2.799449  (1.409391 s/it)
Iteration  5820: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.50%; loss = 2.963536  (1.409666 s/it)
Iteration  5830: accuracy_at_1 = 32.81%; accuracy_at_5 = 60.94%; loss = 2.751783  (1.408847 s/it)
Iteration  5840: accuracy_at_1 = 28.12%; accuracy_at_5 = 59.38%; loss = 2.995842  (1.408628 s/it)
Iteration  5850: accuracy_at_1 = 23.44%; accuracy_at_5 = 51.56%; loss = 2.953427  (1.409566 s/it)
Iteration  5860: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.06%; loss = 2.606728  (1.410574 s/it)
Iteration  5870: accuracy_at_1 = 31.25%; accuracy_at_5 = 59.38%; loss = 2.759970  (1.408621 s/it)
Iteration  5880: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.563041  (1.409406 s/it)
Iteration  5890: accuracy_at_1 = 31.25%; accuracy_at_5 = 51.56%; loss = 2.959315  (1.408355 s/it)
Iteration  5900: accuracy_at_1 = 34.38%; accuracy_at_5 = 65.62%; loss = 2.526485  (1.408416 s/it)
Iteration  5910: accuracy_at_1 = 28.12%; accuracy_at_5 = 53.12%; loss = 2.870615  (1.411294 s/it)
Iteration  5920: accuracy_at_1 = 20.31%; accuracy_at_5 = 60.94%; loss = 2.915800  (1.409619 s/it)
Iteration  5930: accuracy_at_1 = 25.00%; accuracy_at_5 = 50.00%; loss = 3.103872  (1.407806 s/it)
Iteration  5940: accuracy_at_1 = 26.56%; accuracy_at_5 = 54.69%; loss = 3.164644  (1.408948 s/it)
Iteration  5950: accuracy_at_1 = 26.56%; accuracy_at_5 = 57.81%; loss = 2.803500  (1.409841 s/it)
Iteration  5960: accuracy_at_1 = 42.19%; accuracy_at_5 = 68.75%; loss = 2.473284  (1.409227 s/it)
Iteration  5970: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.717796  (1.409081 s/it)
Iteration  5980: accuracy_at_1 = 40.62%; accuracy_at_5 = 65.62%; loss = 2.648888  (1.409845 s/it)
Iteration  5990: accuracy_at_1 = 21.88%; accuracy_at_5 = 51.56%; loss = 3.167413  (1.409025 s/it)
Iteration  6000: accuracy_at_1 = 31.25%; accuracy_at_5 = 68.75%; loss = 2.707228  (1.408755 s/it)
Iteration  6010: accuracy_at_1 = 25.00%; accuracy_at_5 = 64.06%; loss = 2.729899  (1.410350 s/it)
Iteration  6020: accuracy_at_1 = 21.88%; accuracy_at_5 = 56.25%; loss = 2.868732  (1.407890 s/it)
Iteration  6030: accuracy_at_1 = 28.12%; accuracy_at_5 = 59.38%; loss = 2.808867  (1.408376 s/it)
Iteration  6040: accuracy_at_1 = 23.44%; accuracy_at_5 = 43.75%; loss = 3.191940  (1.408330 s/it)
Iteration  6050: accuracy_at_1 = 35.94%; accuracy_at_5 = 62.50%; loss = 2.625183  (1.409017 s/it)
Iteration  6060: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.642155  (1.408883 s/it)
Iteration  6070: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.06%; loss = 2.607873  (1.409636 s/it)
Iteration  6080: accuracy_at_1 = 23.44%; accuracy_at_5 = 45.31%; loss = 3.196518  (1.409451 s/it)
Iteration  6090: accuracy_at_1 = 31.25%; accuracy_at_5 = 68.75%; loss = 2.619019  (1.409173 s/it)
Iteration  6100: accuracy_at_1 = 32.81%; accuracy_at_5 = 57.81%; loss = 2.873153  (1.410460 s/it)
Iteration  6110: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.777252  (1.409543 s/it)
Iteration  6120: accuracy_at_1 = 28.12%; accuracy_at_5 = 65.62%; loss = 2.650159  (1.408807 s/it)
Iteration  6130: accuracy_at_1 = 37.50%; accuracy_at_5 = 60.94%; loss = 2.815046  (1.409159 s/it)
Iteration  6140: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.19%; loss = 2.483210  (1.409714 s/it)
Iteration  6150: accuracy_at_1 = 32.81%; accuracy_at_5 = 57.81%; loss = 3.001054  (1.410996 s/it)
Iteration  6160: accuracy_at_1 = 31.25%; accuracy_at_5 = 57.81%; loss = 2.841403  (1.408695 s/it)
Iteration  6170: accuracy_at_1 = 28.12%; accuracy_at_5 = 64.06%; loss = 2.814559  (1.410588 s/it)
Iteration  6180: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.639415  (1.410636 s/it)
Iteration  6190: accuracy_at_1 = 26.56%; accuracy_at_5 = 57.81%; loss = 2.888069  (1.410105 s/it)
Iteration  6200: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.744692  (1.410129 s/it)
Iteration  6210: accuracy_at_1 = 32.81%; accuracy_at_5 = 59.38%; loss = 2.637737  (1.409659 s/it)
Iteration  6220: accuracy_at_1 = 28.12%; accuracy_at_5 = 71.88%; loss = 2.596785  (1.408802 s/it)
Iteration  6230: accuracy_at_1 = 29.69%; accuracy_at_5 = 64.06%; loss = 2.572871  (1.409279 s/it)
Iteration  6240: accuracy_at_1 = 26.56%; accuracy_at_5 = 62.50%; loss = 2.657069  (1.409689 s/it)
Iteration  6250: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.538593  (1.409010 s/it)
Iteration  6260: accuracy_at_1 = 29.69%; accuracy_at_5 = 64.06%; loss = 2.495550  (1.407899 s/it)
Iteration  6270: accuracy_at_1 = 26.56%; accuracy_at_5 = 62.50%; loss = 2.684069  (1.409176 s/it)
Iteration  6280: accuracy_at_1 = 25.00%; accuracy_at_5 = 53.12%; loss = 2.971436  (1.409006 s/it)
Iteration  6290: accuracy_at_1 = 29.69%; accuracy_at_5 = 51.56%; loss = 2.865512  (1.408689 s/it)
Iteration  6300: accuracy_at_1 = 29.69%; accuracy_at_5 = 64.06%; loss = 2.511333  (1.409390 s/it)
Iteration  6310: accuracy_at_1 = 31.25%; accuracy_at_5 = 57.81%; loss = 2.769429  (1.408814 s/it)
Iteration  6320: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.50%; loss = 2.605174  (1.409247 s/it)
Iteration  6330: accuracy_at_1 = 21.88%; accuracy_at_5 = 57.81%; loss = 2.916819  (1.409486 s/it)
Iteration  6340: accuracy_at_1 = 21.88%; accuracy_at_5 = 51.56%; loss = 2.977579  (1.409082 s/it)
Iteration  6350: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.62%; loss = 2.626350  (1.407999 s/it)
Iteration  6360: accuracy_at_1 = 25.00%; accuracy_at_5 = 62.50%; loss = 2.834265  (1.409030 s/it)
Iteration  6370: accuracy_at_1 = 34.38%; accuracy_at_5 = 60.94%; loss = 2.695451  (1.408759 s/it)
Iteration  6380: accuracy_at_1 = 39.06%; accuracy_at_5 = 65.62%; loss = 2.446415  (1.408793 s/it)
Iteration  6390: accuracy_at_1 = 37.50%; accuracy_at_5 = 71.88%; loss = 2.538612  (1.410548 s/it)
Iteration  6400: accuracy_at_1 = 34.38%; accuracy_at_5 = 59.38%; loss = 2.788684  (1.409540 s/it)
Iteration  6410: accuracy_at_1 = 34.38%; accuracy_at_5 = 60.94%; loss = 2.620343  (1.411194 s/it)
Iteration  6420: accuracy_at_1 = 39.06%; accuracy_at_5 = 65.62%; loss = 2.485523  (1.410955 s/it)
Iteration  6430: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.595363  (1.411654 s/it)
Iteration  6440: accuracy_at_1 = 31.25%; accuracy_at_5 = 60.94%; loss = 2.815153  (1.409210 s/it)
Iteration  6450: accuracy_at_1 = 31.25%; accuracy_at_5 = 70.31%; loss = 2.489688  (1.409399 s/it)
Iteration  6460: accuracy_at_1 = 21.88%; accuracy_at_5 = 59.38%; loss = 2.808912  (1.408452 s/it)
Iteration  6470: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.578846  (1.406671 s/it)
Iteration  6480: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 2.114551  (1.405796 s/it)
Iteration  6490: accuracy_at_1 = 40.62%; accuracy_at_5 = 60.94%; loss = 2.594784  (1.405523 s/it)
Iteration  6500: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.75%; loss = 2.489448  (1.404246 s/it)
Iteration  6510: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.50%; loss = 2.671761  (1.405934 s/it)
Iteration  6520: accuracy_at_1 = 37.50%; accuracy_at_5 = 59.38%; loss = 2.773229  (1.404670 s/it)
Iteration  6530: accuracy_at_1 = 29.69%; accuracy_at_5 = 70.31%; loss = 2.687622  (1.404375 s/it)
Iteration  6540: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.464901  (1.404755 s/it)
Iteration  6550: accuracy_at_1 = 37.50%; accuracy_at_5 = 56.25%; loss = 2.834118  (1.407618 s/it)
Iteration  6560: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.50%; loss = 2.739548  (1.407044 s/it)
Iteration  6570: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.403025  (1.408830 s/it)
Iteration  6580: accuracy_at_1 = 28.12%; accuracy_at_5 = 64.06%; loss = 2.798414  (1.408434 s/it)
Iteration  6590: accuracy_at_1 = 29.69%; accuracy_at_5 = 59.38%; loss = 2.817506  (1.407761 s/it)
Iteration  6600: accuracy_at_1 = 26.56%; accuracy_at_5 = 50.00%; loss = 2.785847  (1.405490 s/it)
Iteration  6610: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.19%; loss = 2.587034  (1.405533 s/it)
Iteration  6620: accuracy_at_1 = 31.25%; accuracy_at_5 = 57.81%; loss = 2.880247  (1.408122 s/it)
Iteration  6630: accuracy_at_1 = 29.69%; accuracy_at_5 = 64.06%; loss = 2.796526  (1.406247 s/it)
Iteration  6640: accuracy_at_1 = 34.38%; accuracy_at_5 = 59.38%; loss = 2.525272  (1.409505 s/it)
Iteration  6650: accuracy_at_1 = 28.12%; accuracy_at_5 = 57.81%; loss = 2.909264  (1.405498 s/it)
Iteration  6660: accuracy_at_1 = 29.69%; accuracy_at_5 = 65.62%; loss = 2.777994  (1.405381 s/it)
Iteration  6670: accuracy_at_1 = 18.75%; accuracy_at_5 = 56.25%; loss = 3.061932  (1.404841 s/it)
Iteration  6680: accuracy_at_1 = 29.69%; accuracy_at_5 = 62.50%; loss = 2.829115  (1.405039 s/it)
Iteration  6690: accuracy_at_1 = 20.31%; accuracy_at_5 = 56.25%; loss = 3.086530  (1.405445 s/it)
Iteration  6700: accuracy_at_1 = 20.31%; accuracy_at_5 = 56.25%; loss = 3.077232  (1.404650 s/it)
Iteration  6710: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.606652  (1.404840 s/it)
Iteration  6720: accuracy_at_1 = 28.12%; accuracy_at_5 = 54.69%; loss = 2.720499  (1.405497 s/it)
Iteration  6730: accuracy_at_1 = 26.56%; accuracy_at_5 = 53.12%; loss = 2.722659  (1.404509 s/it)
Iteration  6740: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.19%; loss = 2.513392  (1.405242 s/it)
Iteration  6750: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.748558  (1.405449 s/it)
Iteration  6760: accuracy_at_1 = 20.31%; accuracy_at_5 = 56.25%; loss = 2.996156  (1.404918 s/it)
Iteration  6770: accuracy_at_1 = 28.12%; accuracy_at_5 = 54.69%; loss = 2.951270  (1.404948 s/it)
Iteration  6780: accuracy_at_1 = 29.69%; accuracy_at_5 = 64.06%; loss = 2.693858  (1.406164 s/it)
Iteration  6790: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.06%; loss = 2.368395  (1.404521 s/it)
Iteration  6800: accuracy_at_1 = 34.38%; accuracy_at_5 = 57.81%; loss = 2.473207  (1.404351 s/it)
Iteration  6810: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.06%; loss = 2.580970  (1.405495 s/it)
Iteration  6820: accuracy_at_1 = 29.69%; accuracy_at_5 = 59.38%; loss = 2.739220  (1.404637 s/it)
Iteration  6830: accuracy_at_1 = 32.81%; accuracy_at_5 = 65.62%; loss = 2.456233  (1.404175 s/it)
Iteration  6840: accuracy_at_1 = 32.81%; accuracy_at_5 = 59.38%; loss = 2.707592  (1.405387 s/it)
Iteration  6850: accuracy_at_1 = 42.19%; accuracy_at_5 = 60.94%; loss = 2.813930  (1.405330 s/it)
Iteration  6860: accuracy_at_1 = 42.19%; accuracy_at_5 = 67.19%; loss = 2.332426  (1.404109 s/it)
Iteration  6870: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.31%; loss = 2.459713  (1.406557 s/it)
Iteration  6880: accuracy_at_1 = 25.00%; accuracy_at_5 = 57.81%; loss = 2.970658  (1.404841 s/it)
Iteration  6890: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.62%; loss = 2.615612  (1.404494 s/it)
Iteration  6900: accuracy_at_1 = 28.12%; accuracy_at_5 = 59.38%; loss = 2.947631  (1.405404 s/it)
Iteration  6910: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.50%; loss = 2.914618  (1.405511 s/it)
Iteration  6920: accuracy_at_1 = 34.38%; accuracy_at_5 = 59.38%; loss = 2.642620  (1.404985 s/it)
Iteration  6930: accuracy_at_1 = 42.19%; accuracy_at_5 = 68.75%; loss = 2.583179  (1.405814 s/it)
Iteration  6940: accuracy_at_1 = 39.06%; accuracy_at_5 = 60.94%; loss = 2.517301  (1.405614 s/it)
Iteration  6950: accuracy_at_1 = 25.00%; accuracy_at_5 = 51.56%; loss = 3.066996  (1.405608 s/it)
Iteration  6960: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.50%; loss = 2.442299  (1.404737 s/it)
