libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.232659 
Iteration 20690: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.88%; loss = 2.287877  (0.412215 s/it)
Iteration 20700: accuracy_at_1 = 37.11%; accuracy_at_5 = 64.06%; loss = 2.518970  (0.412129 s/it)
Iteration 20710: accuracy_at_1 = 36.33%; accuracy_at_5 = 71.48%; loss = 2.321438  (0.413114 s/it)
Iteration 20720: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.385034  (0.411874 s/it)
Iteration 20730: accuracy_at_1 = 43.36%; accuracy_at_5 = 68.36%; loss = 2.298645  (0.412165 s/it)
Iteration 20740: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.327377  (0.413070 s/it)
Iteration 20750: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.41%; loss = 2.408330  (0.414020 s/it)
Iteration 20760: accuracy_at_1 = 34.77%; accuracy_at_5 = 60.16%; loss = 2.613331  (0.413874 s/it)
Iteration 20770: accuracy_at_1 = 39.84%; accuracy_at_5 = 66.41%; loss = 2.371942  (0.413765 s/it)
Iteration 20780: accuracy_at_1 = 35.94%; accuracy_at_5 = 72.27%; loss = 2.341262  (0.415433 s/it)
Iteration 20790: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.89%; loss = 2.563680  (0.415106 s/it)
Iteration 20800: accuracy_at_1 = 32.81%; accuracy_at_5 = 66.80%; loss = 2.516150  (0.413880 s/it)
Iteration 20810: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.31%; loss = 2.296029  (0.412984 s/it)
Iteration 20820: accuracy_at_1 = 35.16%; accuracy_at_5 = 64.45%; loss = 2.540753  (0.412562 s/it)
Iteration 20830: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.80%; loss = 2.473186  (0.413286 s/it)
Iteration 20840: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.75%; loss = 2.425068  (0.413364 s/it)
Iteration 20850: accuracy_at_1 = 35.55%; accuracy_at_5 = 68.36%; loss = 2.399535  (0.412566 s/it)
Iteration 20860: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.80%; loss = 2.517713  (0.412886 s/it)
Iteration 20870: accuracy_at_1 = 32.81%; accuracy_at_5 = 66.41%; loss = 2.547404  (0.413300 s/it)
Iteration 20880: accuracy_at_1 = 33.59%; accuracy_at_5 = 66.80%; loss = 2.465549  (0.413396 s/it)
Iteration 20890: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.80%; loss = 2.531674  (0.413637 s/it)
Iteration 20900: accuracy_at_1 = 32.03%; accuracy_at_5 = 66.02%; loss = 2.496332  (0.413399 s/it)
Iteration 20910: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.14%; loss = 2.415144  (0.413295 s/it)
Iteration 20920: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.31%; loss = 2.305701  (0.413350 s/it)
Iteration 20930: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.423056  (0.412773 s/it)
Iteration 20940: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.09%; loss = 2.270733  (0.412088 s/it)
Iteration 20950: accuracy_at_1 = 43.36%; accuracy_at_5 = 71.48%; loss = 2.179018  (0.412318 s/it)
Iteration 20960: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.266805  (0.414906 s/it)
Iteration 20970: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.19%; loss = 2.511774  (0.412255 s/it)
Iteration 20980: accuracy_at_1 = 32.42%; accuracy_at_5 = 62.11%; loss = 2.536653  (0.411997 s/it)
Iteration 20990: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.66%; loss = 2.258794  (0.412134 s/it)
Iteration 21000: accuracy_at_1 = 39.06%; accuracy_at_5 = 71.88%; loss = 2.271011  (0.413488 s/it)
Iteration 21010: accuracy_at_1 = 32.03%; accuracy_at_5 = 64.84%; loss = 2.528939  (0.416096 s/it)
Iteration 21020: accuracy_at_1 = 36.33%; accuracy_at_5 = 70.70%; loss = 2.346621  (0.416940 s/it)
Iteration 21030: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.80%; loss = 2.450264  (0.416353 s/it)
Iteration 21040: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.401238  (0.417197 s/it)
Iteration 21050: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.14%; loss = 2.311019  (0.413467 s/it)
Iteration 21060: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.388715  (0.412767 s/it)
Iteration 21070: accuracy_at_1 = 34.38%; accuracy_at_5 = 62.89%; loss = 2.609098  (0.412689 s/it)
Iteration 21080: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.452542  (0.412350 s/it)
Iteration 21090: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.385690  (0.412414 s/it)
Iteration 21100: accuracy_at_1 = 41.02%; accuracy_at_5 = 66.80%; loss = 2.381694  (0.413495 s/it)
Iteration 21110: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.53%; loss = 2.313040  (0.412338 s/it)
Iteration 21120: accuracy_at_1 = 30.86%; accuracy_at_5 = 63.67%; loss = 2.626976  (0.412259 s/it)
Iteration 21130: accuracy_at_1 = 39.45%; accuracy_at_5 = 70.70%; loss = 2.319087  (0.413291 s/it)
Iteration 21140: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.415085  (0.417467 s/it)
Iteration 21150: accuracy_at_1 = 36.33%; accuracy_at_5 = 70.70%; loss = 2.328493  (0.417397 s/it)
Iteration 21160: accuracy_at_1 = 35.94%; accuracy_at_5 = 69.53%; loss = 2.412338  (0.413470 s/it)
Iteration 21170: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.80%; loss = 2.343833  (0.413140 s/it)
Iteration 21180: accuracy_at_1 = 34.38%; accuracy_at_5 = 70.70%; loss = 2.423095  (0.413066 s/it)
Iteration 21190: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.41%; loss = 2.563856  (0.412169 s/it)
Iteration 21200: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.302086  (0.412047 s/it)
Iteration 21210: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.02%; loss = 2.416102  (0.411840 s/it)
Iteration 21220: accuracy_at_1 = 34.77%; accuracy_at_5 = 69.14%; loss = 2.332504  (0.411886 s/it)
Iteration 21230: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.80%; loss = 2.390534  (0.412023 s/it)
Iteration 21240: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.303210  (0.412343 s/it)
Iteration 21250: accuracy_at_1 = 31.64%; accuracy_at_5 = 64.45%; loss = 2.560692  (0.413869 s/it)
Iteration 21260: accuracy_at_1 = 38.67%; accuracy_at_5 = 65.23%; loss = 2.458065  (0.413667 s/it)
Iteration 21270: accuracy_at_1 = 41.41%; accuracy_at_5 = 65.62%; loss = 2.402904  (0.413003 s/it)
Iteration 21280: accuracy_at_1 = 35.16%; accuracy_at_5 = 63.28%; loss = 2.543353  (0.414074 s/it)
Iteration 21290: accuracy_at_1 = 38.67%; accuracy_at_5 = 67.97%; loss = 2.348458  (0.413483 s/it)
Iteration 21300: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.75%; loss = 2.339793  (0.413755 s/it)
Iteration 21310: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.97%; loss = 2.394909  (0.413474 s/it)
Iteration 21320: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.407865  (0.412841 s/it)
Iteration 21330: accuracy_at_1 = 34.77%; accuracy_at_5 = 65.23%; loss = 2.456078  (0.412658 s/it)
Iteration 21340: accuracy_at_1 = 34.38%; accuracy_at_5 = 65.23%; loss = 2.578870  (0.412857 s/it)
Iteration 21350: accuracy_at_1 = 38.67%; accuracy_at_5 = 66.41%; loss = 2.414189  (0.412602 s/it)
Iteration 21360: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.378072  (0.412571 s/it)
Iteration 21370: accuracy_at_1 = 40.62%; accuracy_at_5 = 69.92%; loss = 2.432351  (0.412292 s/it)
Iteration 21380: accuracy_at_1 = 42.19%; accuracy_at_5 = 70.70%; loss = 2.322958  (0.413427 s/it)
Iteration 21390: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.19%; loss = 2.385777  (0.413795 s/it)
Iteration 21400: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.229961  (0.413718 s/it)
Iteration 21410: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.19%; loss = 2.437802  (0.413502 s/it)
Iteration 21420: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.14%; loss = 2.391710  (0.413670 s/it)
Iteration 21430: accuracy_at_1 = 40.62%; accuracy_at_5 = 64.84%; loss = 2.423080  (0.413392 s/it)
Iteration 21440: accuracy_at_1 = 33.59%; accuracy_at_5 = 64.84%; loss = 2.600111  (0.413492 s/it)
Iteration 21450: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.306152  (0.412207 s/it)
Iteration 21460: accuracy_at_1 = 33.59%; accuracy_at_5 = 60.55%; loss = 2.734270  (0.412243 s/it)
Iteration 21470: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.84%; loss = 2.658974  (0.412009 s/it)
Iteration 21480: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.02%; loss = 2.386350  (0.411693 s/it)
Iteration 21490: accuracy_at_1 = 34.38%; accuracy_at_5 = 65.62%; loss = 2.559577  (0.413598 s/it)
Iteration 21500: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.53%; loss = 2.400470  (0.411820 s/it)
Iteration 21510: accuracy_at_1 = 37.89%; accuracy_at_5 = 71.48%; loss = 2.364865  (0.414732 s/it)
Iteration 21520: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.02%; loss = 2.469310  (0.414621 s/it)
Iteration 21530: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.97%; loss = 2.335950  (0.413895 s/it)
Iteration 21540: accuracy_at_1 = 33.98%; accuracy_at_5 = 69.14%; loss = 2.419171  (0.413494 s/it)
Iteration 21550: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.433967  (0.413584 s/it)
Iteration 21560: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.84%; loss = 2.507812  (0.413506 s/it)
Iteration 21570: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.70%; loss = 2.371784  (0.413255 s/it)
Iteration 21580: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.92%; loss = 2.349147  (0.414722 s/it)
Iteration 21590: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.97%; loss = 2.335901  (0.415114 s/it)
Iteration 21600: accuracy_at_1 = 41.41%; accuracy_at_5 = 67.97%; loss = 2.274796  (0.412289 s/it)
Iteration 21610: accuracy_at_1 = 38.28%; accuracy_at_5 = 66.02%; loss = 2.422981  (0.412224 s/it)
Iteration 21620: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.363338  (0.412047 s/it)
Iteration 21630: accuracy_at_1 = 29.30%; accuracy_at_5 = 62.11%; loss = 2.679057  (0.412290 s/it)
Iteration 21640: accuracy_at_1 = 33.98%; accuracy_at_5 = 68.75%; loss = 2.515347  (0.413314 s/it)
Iteration 21650: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.02%; loss = 2.339695  (0.413546 s/it)
Iteration 21660: accuracy_at_1 = 36.33%; accuracy_at_5 = 65.62%; loss = 2.405790  (0.414065 s/it)
Iteration 21670: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.97%; loss = 2.537729  (0.413208 s/it)
Iteration 21680: accuracy_at_1 = 33.59%; accuracy_at_5 = 64.84%; loss = 2.450356  (0.413214 s/it)
Iteration 21690: accuracy_at_1 = 30.47%; accuracy_at_5 = 60.55%; loss = 2.709963  (0.414496 s/it)
Iteration 21700: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.58%; loss = 2.433297  (0.414628 s/it)
Iteration 21710: accuracy_at_1 = 33.59%; accuracy_at_5 = 66.80%; loss = 2.519615  (0.413991 s/it)
Iteration 21720: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.468602  (0.413577 s/it)
Iteration 21730: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.02%; loss = 2.507727  (0.413408 s/it)
Iteration 21740: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.27%; loss = 2.309194  (0.413010 s/it)
Iteration 21750: accuracy_at_1 = 36.72%; accuracy_at_5 = 62.89%; loss = 2.475689  (0.413168 s/it)
Iteration 21760: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.80%; loss = 2.505615  (0.413225 s/it)
Iteration 21770: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.06%; loss = 2.566511  (0.414160 s/it)
Iteration 21780: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.62%; loss = 2.487401  (0.414150 s/it)
Iteration 21790: accuracy_at_1 = 35.94%; accuracy_at_5 = 64.84%; loss = 2.542607  (0.413722 s/it)
Iteration 21800: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.97%; loss = 2.337705  (0.413807 s/it)
Iteration 21810: accuracy_at_1 = 37.89%; accuracy_at_5 = 61.72%; loss = 2.518032  (0.413321 s/it)
Iteration 21820: accuracy_at_1 = 37.89%; accuracy_at_5 = 70.70%; loss = 2.367805  (0.413416 s/it)
Iteration 21830: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.09%; loss = 2.251207  (0.412214 s/it)
Iteration 21840: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.41%; loss = 2.549903  (0.412154 s/it)
Iteration 21850: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.06%; loss = 2.563636  (0.412506 s/it)
Iteration 21860: accuracy_at_1 = 35.94%; accuracy_at_5 = 66.02%; loss = 2.345994  (0.413794 s/it)
Iteration 21870: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.23%; loss = 2.499658  (0.413532 s/it)
Iteration 21880: accuracy_at_1 = 32.03%; accuracy_at_5 = 65.62%; loss = 2.519898  (0.414518 s/it)
Iteration 21890: accuracy_at_1 = 38.28%; accuracy_at_5 = 64.84%; loss = 2.394566  (0.415024 s/it)
Iteration 21900: accuracy_at_1 = 31.25%; accuracy_at_5 = 62.50%; loss = 2.639088  (0.415576 s/it)
Iteration 21910: accuracy_at_1 = 33.98%; accuracy_at_5 = 66.02%; loss = 2.514294  (0.414593 s/it)
Iteration 21920: accuracy_at_1 = 30.08%; accuracy_at_5 = 64.06%; loss = 2.565175  (0.413956 s/it)
Iteration 21930: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.09%; loss = 2.332104  (0.413725 s/it)
Iteration 21940: accuracy_at_1 = 31.64%; accuracy_at_5 = 61.33%; loss = 2.534824  (0.413982 s/it)
Iteration 21950: accuracy_at_1 = 32.81%; accuracy_at_5 = 65.23%; loss = 2.501219  (0.413916 s/it)
Iteration 21960: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.58%; loss = 2.352005  (0.412682 s/it)
Iteration 21970: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.53%; loss = 2.311644  (0.412444 s/it)
Iteration 21980: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.240172  (0.412356 s/it)
Iteration 21990: accuracy_at_1 = 36.72%; accuracy_at_5 = 63.28%; loss = 2.436855  (0.412456 s/it)
Iteration 22000: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.75%; loss = 2.327631  (0.412503 s/it)
Iteration 22010: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.05%; loss = 2.293468  (0.412617 s/it)
Iteration 22020: accuracy_at_1 = 33.98%; accuracy_at_5 = 68.75%; loss = 2.495895  (0.413826 s/it)
Iteration 22030: accuracy_at_1 = 32.42%; accuracy_at_5 = 63.67%; loss = 2.552284  (0.413172 s/it)
Iteration 22040: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.332004  (0.413235 s/it)
Iteration 22050: accuracy_at_1 = 36.33%; accuracy_at_5 = 66.80%; loss = 2.403242  (0.413187 s/it)
Iteration 22060: accuracy_at_1 = 41.02%; accuracy_at_5 = 73.44%; loss = 2.295876  (0.413323 s/it)
Iteration 22070: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.53%; loss = 2.341612  (0.415038 s/it)
Iteration 22080: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.397429  (0.417093 s/it)
Iteration 22090: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.80%; loss = 2.447027  (0.413358 s/it)
Iteration 22100: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.41%; loss = 2.463172  (0.412945 s/it)
Iteration 22110: accuracy_at_1 = 32.81%; accuracy_at_5 = 62.11%; loss = 2.546410  (0.411915 s/it)
Iteration 22120: accuracy_at_1 = 34.77%; accuracy_at_5 = 69.53%; loss = 2.347268  (0.412659 s/it)
Iteration 22130: accuracy_at_1 = 33.20%; accuracy_at_5 = 68.36%; loss = 2.404433  (0.412164 s/it)
Iteration 22140: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.09%; loss = 2.359726  (0.412387 s/it)
Iteration 22150: accuracy_at_1 = 34.38%; accuracy_at_5 = 68.36%; loss = 2.414425  (0.413064 s/it)
Iteration 22160: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.84%; loss = 2.492630  (0.413798 s/it)
Iteration 22170: accuracy_at_1 = 38.28%; accuracy_at_5 = 70.70%; loss = 2.313332  (0.414015 s/it)
Iteration 22180: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.97%; loss = 2.298662  (0.414213 s/it)
Iteration 22190: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.141355  (0.414088 s/it)
Iteration 22200: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.19%; loss = 2.321691  (0.413660 s/it)
Iteration 22210: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.88%; loss = 2.273771  (0.413431 s/it)
Iteration 22220: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.70%; loss = 2.290390  (0.412657 s/it)
Iteration 22230: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.321408  (0.412430 s/it)
Iteration 22240: accuracy_at_1 = 31.25%; accuracy_at_5 = 64.84%; loss = 2.495082  (0.412710 s/it)
Iteration 22250: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.92%; loss = 2.358557  (0.412353 s/it)
Iteration 22260: accuracy_at_1 = 40.62%; accuracy_at_5 = 65.23%; loss = 2.500897  (0.412068 s/it)
Iteration 22270: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.27%; loss = 2.306375  (0.414276 s/it)
Iteration 22280: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.14%; loss = 2.414980  (0.413833 s/it)
Iteration 22290: accuracy_at_1 = 35.94%; accuracy_at_5 = 67.58%; loss = 2.406041  (0.413867 s/it)
Iteration 22300: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.19%; loss = 2.364317  (0.414310 s/it)
Iteration 22310: accuracy_at_1 = 35.94%; accuracy_at_5 = 68.36%; loss = 2.492990  (0.413976 s/it)
Iteration 22320: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.80%; loss = 2.353123  (0.413921 s/it)
Iteration 22330: accuracy_at_1 = 39.45%; accuracy_at_5 = 69.92%; loss = 2.266751  (0.413719 s/it)
Iteration 22340: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.14%; loss = 2.392322  (0.413574 s/it)
Iteration 22350: accuracy_at_1 = 33.20%; accuracy_at_5 = 62.50%; loss = 2.560348  (0.412781 s/it)
Iteration 22360: accuracy_at_1 = 35.94%; accuracy_at_5 = 71.48%; loss = 2.361454  (0.412542 s/it)
Iteration 22370: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.02%; loss = 2.406334  (0.411955 s/it)
Iteration 22380: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.58%; loss = 2.401585  (0.412256 s/it)
Iteration 22390: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.92%; loss = 2.372080  (0.413320 s/it)
Iteration 22400: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.92%; loss = 2.417140  (0.412892 s/it)
Iteration 22410: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.14%; loss = 2.417362  (0.412936 s/it)
Iteration 22420: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.58%; loss = 2.484656  (0.413160 s/it)
Iteration 22430: accuracy_at_1 = 32.03%; accuracy_at_5 = 67.19%; loss = 2.486049  (0.413447 s/it)
Iteration 22440: accuracy_at_1 = 34.77%; accuracy_at_5 = 66.41%; loss = 2.515408  (0.413461 s/it)
Iteration 22450: accuracy_at_1 = 31.25%; accuracy_at_5 = 62.11%; loss = 2.580373  (0.415643 s/it)
Iteration 22460: accuracy_at_1 = 32.42%; accuracy_at_5 = 67.58%; loss = 2.377537  (0.414823 s/it)
Iteration 22470: accuracy_at_1 = 39.84%; accuracy_at_5 = 64.84%; loss = 2.493268  (0.412872 s/it)
Iteration 22480: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.92%; loss = 2.375981  (0.412173 s/it)
Iteration 22490: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.23%; loss = 2.542453  (0.412109 s/it)
Iteration 22500: accuracy_at_1 = 34.38%; accuracy_at_5 = 64.45%; loss = 2.486116  (0.412227 s/it)
Iteration 22510: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.92%; loss = 2.276186  (0.412020 s/it)
Iteration 22520: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.41%; loss = 2.466182  (0.412833 s/it)
Iteration 22530: accuracy_at_1 = 36.72%; accuracy_at_5 = 64.45%; loss = 2.440127  (0.412246 s/it)
Iteration 22540: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.19%; loss = 2.491117  (0.413361 s/it)
Iteration 22550: accuracy_at_1 = 35.55%; accuracy_at_5 = 63.28%; loss = 2.556881  (0.413384 s/it)
Iteration 22560: accuracy_at_1 = 35.55%; accuracy_at_5 = 63.67%; loss = 2.487137  (0.413708 s/it)
Iteration 22570: accuracy_at_1 = 32.81%; accuracy_at_5 = 60.55%; loss = 2.585550  (0.413182 s/it)
Iteration 22580: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.75%; loss = 2.393458  (0.413465 s/it)
Iteration 22590: accuracy_at_1 = 30.86%; accuracy_at_5 = 66.80%; loss = 2.540836  (0.413439 s/it)
Iteration 22600: accuracy_at_1 = 32.81%; accuracy_at_5 = 66.02%; loss = 2.504591  (0.412338 s/it)
Iteration 22610: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.31%; loss = 2.393629  (0.413458 s/it)
Iteration 22620: accuracy_at_1 = 36.72%; accuracy_at_5 = 68.36%; loss = 2.364756  (0.412440 s/it)
Iteration 22630: accuracy_at_1 = 35.94%; accuracy_at_5 = 69.92%; loss = 2.359832  (0.412269 s/it)
Iteration 22640: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.475042  (0.412463 s/it)
Iteration 22650: accuracy_at_1 = 42.58%; accuracy_at_5 = 72.27%; loss = 2.236094  (0.412931 s/it)
Iteration 22660: accuracy_at_1 = 33.98%; accuracy_at_5 = 67.19%; loss = 2.480665  (0.414997 s/it)
Iteration 22670: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.70%; loss = 2.433145  (0.413615 s/it)
Iteration 22680: accuracy_at_1 = 39.06%; accuracy_at_5 = 74.22%; loss = 2.240922  (0.413358 s/it)
Iteration 22690: accuracy_at_1 = 37.89%; accuracy_at_5 = 65.62%; loss = 2.409715  (0.413894 s/it)
Iteration 22700: accuracy_at_1 = 35.55%; accuracy_at_5 = 66.80%; loss = 2.584423  (0.413254 s/it)
Iteration 22710: accuracy_at_1 = 36.33%; accuracy_at_5 = 64.45%; loss = 2.508517  (0.412956 s/it)
Iteration 22720: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.14%; loss = 2.280458  (0.412942 s/it)
Iteration 22730: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.02%; loss = 2.514195  (0.412241 s/it)
Iteration 22740: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.58%; loss = 2.301214  (0.412032 s/it)
Iteration 22750: accuracy_at_1 = 37.89%; accuracy_at_5 = 63.67%; loss = 2.513216  (0.412298 s/it)
Iteration 22760: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.88%; loss = 2.282699  (0.412260 s/it)
Iteration 22770: accuracy_at_1 = 44.14%; accuracy_at_5 = 68.36%; loss = 2.327516  (0.412335 s/it)
Iteration 22780: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.36%; loss = 2.485404  (0.412107 s/it)
Iteration 22790: accuracy_at_1 = 37.50%; accuracy_at_5 = 67.97%; loss = 2.377500  (0.413426 s/it)
Iteration 22800: accuracy_at_1 = 37.89%; accuracy_at_5 = 66.80%; loss = 2.442572  (0.413862 s/it)
Iteration 22810: accuracy_at_1 = 31.25%; accuracy_at_5 = 65.62%; loss = 2.610468  (0.413075 s/it)
Iteration 22820: accuracy_at_1 = 31.25%; accuracy_at_5 = 67.97%; loss = 2.543619  (0.413171 s/it)
Iteration 22830: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.70%; loss = 2.300668  (0.413141 s/it)
Iteration 22840: accuracy_at_1 = 44.14%; accuracy_at_5 = 71.48%; loss = 2.278610  (0.414219 s/it)
Iteration 22850: accuracy_at_1 = 36.72%; accuracy_at_5 = 66.02%; loss = 2.422659  (0.414575 s/it)
Iteration 22860: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.19%; loss = 2.398536  (0.413460 s/it)
Iteration 22870: accuracy_at_1 = 37.11%; accuracy_at_5 = 66.80%; loss = 2.490262  (0.412326 s/it)
Iteration 22880: accuracy_at_1 = 38.67%; accuracy_at_5 = 68.75%; loss = 2.349407  (0.412023 s/it)
Iteration 22890: accuracy_at_1 = 40.23%; accuracy_at_5 = 66.41%; loss = 2.355075  (0.411719 s/it)
Iteration 22900: accuracy_at_1 = 35.55%; accuracy_at_5 = 64.06%; loss = 2.489396  (0.411867 s/it)
Iteration 22910: accuracy_at_1 = 37.89%; accuracy_at_5 = 64.84%; loss = 2.383662  (0.412544 s/it)
Iteration 22920: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.36%; loss = 2.235617  (0.416432 s/it)
Iteration 22930: accuracy_at_1 = 36.72%; accuracy_at_5 = 65.62%; loss = 2.488239  (0.415164 s/it)
Iteration 22940: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.97%; loss = 2.414642  (0.414152 s/it)
Iteration 22950: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.412522  (0.413857 s/it)
Iteration 22960: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.19%; loss = 2.383292  (0.413652 s/it)
Iteration 22970: accuracy_at_1 = 33.98%; accuracy_at_5 = 65.23%; loss = 2.528017  (0.415175 s/it)
Iteration 22980: accuracy_at_1 = 35.16%; accuracy_at_5 = 66.02%; loss = 2.434849  (0.413583 s/it)
Iteration 22990: accuracy_at_1 = 33.20%; accuracy_at_5 = 66.41%; loss = 2.508388  (0.412350 s/it)
Iteration 23000: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.70%; loss = 2.240837  (0.411963 s/it)
