libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration  4650: accuracy_at_1 = 19.92%; accuracy_at_5 = 45.70%; loss = 3.324950  (0.479757 s/it)
Iteration  4660: accuracy_at_1 = 14.84%; accuracy_at_5 = 41.02%; loss = 3.472882  (0.479869 s/it)
Iteration  4670: accuracy_at_1 = 16.02%; accuracy_at_5 = 44.92%; loss = 3.407492  (0.479925 s/it)
Iteration  4680: accuracy_at_1 = 18.36%; accuracy_at_5 = 37.89%; loss = 3.575357  (0.478694 s/it)
Iteration  4690: accuracy_at_1 = 20.31%; accuracy_at_5 = 51.56%; loss = 3.295341  (0.480066 s/it)
Iteration  4700: accuracy_at_1 = 25.00%; accuracy_at_5 = 51.17%; loss = 3.240354  (0.478576 s/it)
Iteration  4710: accuracy_at_1 = 21.48%; accuracy_at_5 = 48.05%; loss = 3.231828  (0.478766 s/it)
Iteration  4720: accuracy_at_1 = 13.67%; accuracy_at_5 = 40.23%; loss = 3.470656  (0.478378 s/it)
Iteration  4730: accuracy_at_1 = 16.41%; accuracy_at_5 = 41.80%; loss = 3.500172  (0.478234 s/it)
Iteration  4740: accuracy_at_1 = 19.14%; accuracy_at_5 = 45.31%; loss = 3.336696  (0.479298 s/it)
Iteration  4750: accuracy_at_1 = 17.97%; accuracy_at_5 = 46.48%; loss = 3.261841  (0.479787 s/it)
Iteration  4760: accuracy_at_1 = 14.84%; accuracy_at_5 = 48.05%; loss = 3.301325  (0.480087 s/it)
Iteration  4770: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.02%; loss = 3.331478  (0.479809 s/it)
Iteration  4780: accuracy_at_1 = 20.70%; accuracy_at_5 = 47.66%; loss = 3.303679  (0.479816 s/it)
Iteration  4790: accuracy_at_1 = 18.36%; accuracy_at_5 = 44.14%; loss = 3.364645  (0.479813 s/it)
Iteration  4800: accuracy_at_1 = 17.58%; accuracy_at_5 = 44.14%; loss = 3.457657  (0.479684 s/it)
Iteration  4810: accuracy_at_1 = 19.53%; accuracy_at_5 = 41.02%; loss = 3.415062  (0.478891 s/it)
Iteration  4820: accuracy_at_1 = 17.97%; accuracy_at_5 = 49.22%; loss = 3.238439  (0.478280 s/it)
Iteration  4830: accuracy_at_1 = 16.02%; accuracy_at_5 = 43.36%; loss = 3.488441  (0.478423 s/it)
Iteration  4840: accuracy_at_1 = 20.70%; accuracy_at_5 = 49.22%; loss = 3.238032  (0.478460 s/it)
Iteration  4850: accuracy_at_1 = 14.45%; accuracy_at_5 = 44.14%; loss = 3.381807  (0.478532 s/it)
Iteration  4860: accuracy_at_1 = 17.97%; accuracy_at_5 = 44.53%; loss = 3.334128  (0.478164 s/it)
Iteration  4870: accuracy_at_1 = 18.75%; accuracy_at_5 = 49.61%; loss = 3.271749  (0.479751 s/it)
Iteration  4880: accuracy_at_1 = 16.80%; accuracy_at_5 = 41.80%; loss = 3.532639  (0.479566 s/it)
Iteration  4890: accuracy_at_1 = 18.75%; accuracy_at_5 = 42.58%; loss = 3.441542  (0.479375 s/it)
Iteration  4900: accuracy_at_1 = 19.92%; accuracy_at_5 = 45.70%; loss = 3.399956  (0.479600 s/it)
Iteration  4910: accuracy_at_1 = 19.53%; accuracy_at_5 = 46.48%; loss = 3.304764  (0.479046 s/it)
Iteration  4920: accuracy_at_1 = 17.58%; accuracy_at_5 = 44.92%; loss = 3.379145  (0.479221 s/it)
Iteration  4930: accuracy_at_1 = 19.14%; accuracy_at_5 = 47.66%; loss = 3.300182  (0.478649 s/it)
Iteration  4940: accuracy_at_1 = 16.02%; accuracy_at_5 = 44.53%; loss = 3.415161  (0.477869 s/it)
Iteration  4950: accuracy_at_1 = 21.09%; accuracy_at_5 = 49.61%; loss = 3.156599  (0.478102 s/it)
Iteration  4960: accuracy_at_1 = 21.09%; accuracy_at_5 = 46.88%; loss = 3.268480  (0.478119 s/it)
Iteration  4970: accuracy_at_1 = 16.02%; accuracy_at_5 = 41.02%; loss = 3.533155  (0.477954 s/it)
Iteration  4980: accuracy_at_1 = 16.41%; accuracy_at_5 = 43.75%; loss = 3.484258  (0.477779 s/it)
Iteration  4990: accuracy_at_1 = 19.92%; accuracy_at_5 = 42.58%; loss = 3.435809  (0.478064 s/it)
Iteration  5000: accuracy_at_1 = 12.89%; accuracy_at_5 = 43.36%; loss = 3.410180  (0.500274 s/it)
Iteration  5010: accuracy_at_1 = 16.41%; accuracy_at_5 = 42.19%; loss = 3.453370  (0.470721 s/it)
Iteration  5020: accuracy_at_1 = 14.45%; accuracy_at_5 = 44.92%; loss = 3.481668  (0.479222 s/it)
Iteration  5030: accuracy_at_1 = 16.41%; accuracy_at_5 = 39.06%; loss = 3.420092  (0.479471 s/it)
Iteration  5040: accuracy_at_1 = 16.80%; accuracy_at_5 = 48.44%; loss = 3.429303  (0.479412 s/it)
Iteration  5050: accuracy_at_1 = 18.75%; accuracy_at_5 = 42.58%; loss = 3.441015  (0.479644 s/it)
Iteration  5060: accuracy_at_1 = 15.62%; accuracy_at_5 = 46.09%; loss = 3.390562  (0.478718 s/it)
Iteration  5070: accuracy_at_1 = 19.53%; accuracy_at_5 = 46.09%; loss = 3.282456  (0.477730 s/it)
Iteration  5080: accuracy_at_1 = 19.53%; accuracy_at_5 = 47.66%; loss = 3.273968  (0.478901 s/it)
Iteration  5090: accuracy_at_1 = 22.66%; accuracy_at_5 = 52.73%; loss = 3.155919  (0.477783 s/it)
Iteration  5100: accuracy_at_1 = 23.83%; accuracy_at_5 = 49.22%; loss = 3.291675  (0.477624 s/it)
Iteration  5110: accuracy_at_1 = 19.53%; accuracy_at_5 = 50.78%; loss = 3.270798  (0.477881 s/it)
Iteration  5120: accuracy_at_1 = 18.75%; accuracy_at_5 = 44.14%; loss = 3.333135  (0.478032 s/it)
Iteration  5130: accuracy_at_1 = 18.36%; accuracy_at_5 = 47.27%; loss = 3.306702  (0.479006 s/it)
Iteration  5140: accuracy_at_1 = 22.27%; accuracy_at_5 = 47.66%; loss = 3.215809  (0.478482 s/it)
Iteration  5150: accuracy_at_1 = 16.41%; accuracy_at_5 = 45.31%; loss = 3.451620  (0.478848 s/it)
Iteration  5160: accuracy_at_1 = 19.53%; accuracy_at_5 = 50.39%; loss = 3.194919  (0.478679 s/it)
Iteration  5170: accuracy_at_1 = 20.70%; accuracy_at_5 = 45.31%; loss = 3.413683  (0.478736 s/it)
Iteration  5180: accuracy_at_1 = 20.31%; accuracy_at_5 = 46.88%; loss = 3.324085  (0.479216 s/it)
Iteration  5190: accuracy_at_1 = 23.83%; accuracy_at_5 = 51.56%; loss = 3.145869  (0.477839 s/it)
Iteration  5200: accuracy_at_1 = 18.36%; accuracy_at_5 = 45.31%; loss = 3.368518  (0.477674 s/it)
Iteration  5210: accuracy_at_1 = 19.53%; accuracy_at_5 = 44.14%; loss = 3.333246  (0.477792 s/it)
Iteration  5220: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.80%; loss = 3.451838  (0.477688 s/it)
Iteration  5230: accuracy_at_1 = 20.70%; accuracy_at_5 = 44.53%; loss = 3.228090  (0.477799 s/it)
Iteration  5240: accuracy_at_1 = 18.75%; accuracy_at_5 = 41.02%; loss = 3.498169  (0.477778 s/it)
Iteration  5250: accuracy_at_1 = 18.36%; accuracy_at_5 = 45.70%; loss = 3.326655  (0.478244 s/it)
Iteration  5260: accuracy_at_1 = 19.53%; accuracy_at_5 = 49.22%; loss = 3.319130  (0.479057 s/it)
Iteration  5270: accuracy_at_1 = 23.83%; accuracy_at_5 = 48.44%; loss = 3.229668  (0.478905 s/it)
Iteration  5280: accuracy_at_1 = 19.53%; accuracy_at_5 = 49.61%; loss = 3.300634  (0.479139 s/it)
Iteration  5290: accuracy_at_1 = 19.92%; accuracy_at_5 = 48.44%; loss = 3.249983  (0.478938 s/it)
Iteration  5300: accuracy_at_1 = 17.58%; accuracy_at_5 = 44.14%; loss = 3.405511  (0.478900 s/it)
Iteration  5310: accuracy_at_1 = 15.62%; accuracy_at_5 = 47.66%; loss = 3.423930  (0.478883 s/it)
Iteration  5320: accuracy_at_1 = 21.09%; accuracy_at_5 = 50.78%; loss = 3.201136  (0.478299 s/it)
Iteration  5330: accuracy_at_1 = 22.27%; accuracy_at_5 = 44.92%; loss = 3.323041  (0.477850 s/it)
Iteration  5340: accuracy_at_1 = 18.36%; accuracy_at_5 = 46.09%; loss = 3.269998  (0.477909 s/it)
Iteration  5350: accuracy_at_1 = 18.75%; accuracy_at_5 = 44.53%; loss = 3.357354  (0.477614 s/it)
Iteration  5360: accuracy_at_1 = 16.02%; accuracy_at_5 = 46.88%; loss = 3.362941  (0.478529 s/it)
Iteration  5370: accuracy_at_1 = 23.83%; accuracy_at_5 = 52.73%; loss = 3.244124  (0.477550 s/it)
Iteration  5380: accuracy_at_1 = 18.36%; accuracy_at_5 = 46.48%; loss = 3.408453  (0.478125 s/it)
Iteration  5390: accuracy_at_1 = 18.75%; accuracy_at_5 = 42.58%; loss = 3.375967  (0.478732 s/it)
Iteration  5400: accuracy_at_1 = 17.19%; accuracy_at_5 = 46.48%; loss = 3.383229  (0.479013 s/it)
Iteration  5410: accuracy_at_1 = 15.62%; accuracy_at_5 = 44.92%; loss = 3.402556  (0.479139 s/it)
Iteration  5420: accuracy_at_1 = 20.31%; accuracy_at_5 = 48.83%; loss = 3.209023  (0.481111 s/it)
Iteration  5430: accuracy_at_1 = 15.23%; accuracy_at_5 = 42.19%; loss = 3.400368  (0.479993 s/it)
Iteration  5440: accuracy_at_1 = 23.44%; accuracy_at_5 = 50.00%; loss = 3.145559  (0.479107 s/it)
Iteration  5450: accuracy_at_1 = 20.31%; accuracy_at_5 = 44.92%; loss = 3.381629  (0.479418 s/it)
Iteration  5460: accuracy_at_1 = 21.09%; accuracy_at_5 = 44.92%; loss = 3.392441  (0.478421 s/it)
Iteration  5470: accuracy_at_1 = 21.48%; accuracy_at_5 = 47.66%; loss = 3.275400  (0.481681 s/it)
Iteration  5480: accuracy_at_1 = 18.75%; accuracy_at_5 = 44.14%; loss = 3.437999  (0.479700 s/it)
Iteration  5490: accuracy_at_1 = 18.36%; accuracy_at_5 = 44.14%; loss = 3.327758  (0.479450 s/it)
Iteration  5500: accuracy_at_1 = 21.48%; accuracy_at_5 = 47.27%; loss = 3.193359  (0.479387 s/it)
Iteration  5510: accuracy_at_1 = 21.09%; accuracy_at_5 = 46.09%; loss = 3.313213  (0.480496 s/it)
Iteration  5520: accuracy_at_1 = 19.14%; accuracy_at_5 = 43.36%; loss = 3.388237  (0.480765 s/it)
Iteration  5530: accuracy_at_1 = 16.41%; accuracy_at_5 = 45.70%; loss = 3.385922  (0.480805 s/it)
Iteration  5540: accuracy_at_1 = 17.97%; accuracy_at_5 = 43.36%; loss = 3.351100  (0.480761 s/it)
Iteration  5550: accuracy_at_1 = 21.09%; accuracy_at_5 = 48.83%; loss = 3.292111  (0.479938 s/it)
Iteration  5560: accuracy_at_1 = 19.92%; accuracy_at_5 = 43.36%; loss = 3.363579  (0.480429 s/it)
Iteration  5570: accuracy_at_1 = 21.09%; accuracy_at_5 = 45.31%; loss = 3.329712  (0.480249 s/it)
Iteration  5580: accuracy_at_1 = 19.14%; accuracy_at_5 = 48.44%; loss = 3.245372  (0.479026 s/it)
Iteration  5590: accuracy_at_1 = 16.02%; accuracy_at_5 = 44.92%; loss = 3.389631  (0.479253 s/it)
Iteration  5600: accuracy_at_1 = 16.02%; accuracy_at_5 = 44.92%; loss = 3.396590  (0.479081 s/it)
Iteration  5610: accuracy_at_1 = 16.02%; accuracy_at_5 = 45.31%; loss = 3.307211  (0.479316 s/it)
Iteration  5620: accuracy_at_1 = 16.80%; accuracy_at_5 = 43.36%; loss = 3.381715  (0.479156 s/it)
Iteration  5630: accuracy_at_1 = 19.14%; accuracy_at_5 = 47.27%; loss = 3.278266  (0.479641 s/it)
Iteration  5640: accuracy_at_1 = 22.27%; accuracy_at_5 = 42.58%; loss = 3.361187  (0.480395 s/it)
Iteration  5650: accuracy_at_1 = 16.80%; accuracy_at_5 = 42.19%; loss = 3.307750  (0.480170 s/it)
Iteration  5660: accuracy_at_1 = 15.62%; accuracy_at_5 = 42.19%; loss = 3.445726  (0.479947 s/it)
Iteration  5670: accuracy_at_1 = 20.70%; accuracy_at_5 = 50.78%; loss = 3.221781  (0.480918 s/it)
Iteration  5680: accuracy_at_1 = 23.05%; accuracy_at_5 = 41.41%; loss = 3.320882  (0.480491 s/it)
Iteration  5690: accuracy_at_1 = 21.09%; accuracy_at_5 = 43.36%; loss = 3.382866  (0.480076 s/it)
Iteration  5700: accuracy_at_1 = 23.83%; accuracy_at_5 = 49.61%; loss = 3.246879  (0.478973 s/it)
Iteration  5710: accuracy_at_1 = 17.19%; accuracy_at_5 = 42.97%; loss = 3.374913  (0.477565 s/it)
Iteration  5720: accuracy_at_1 = 19.14%; accuracy_at_5 = 45.70%; loss = 3.334891  (0.479503 s/it)
Iteration  5730: accuracy_at_1 = 16.80%; accuracy_at_5 = 44.92%; loss = 3.335599  (0.479976 s/it)
Iteration  5740: accuracy_at_1 = 16.02%; accuracy_at_5 = 42.58%; loss = 3.379453  (0.478342 s/it)
Iteration  5750: accuracy_at_1 = 19.14%; accuracy_at_5 = 46.09%; loss = 3.295992  (0.477597 s/it)
Iteration  5760: accuracy_at_1 = 19.14%; accuracy_at_5 = 45.70%; loss = 3.318017  (0.478393 s/it)
Iteration  5770: accuracy_at_1 = 18.75%; accuracy_at_5 = 46.48%; loss = 3.293018  (0.479550 s/it)
Iteration  5780: accuracy_at_1 = 18.75%; accuracy_at_5 = 46.09%; loss = 3.395142  (0.479182 s/it)
Iteration  5790: accuracy_at_1 = 23.83%; accuracy_at_5 = 49.22%; loss = 3.167453  (0.478880 s/it)
Iteration  5800: accuracy_at_1 = 20.70%; accuracy_at_5 = 46.48%; loss = 3.345913  (0.478872 s/it)
Iteration  5810: accuracy_at_1 = 15.62%; accuracy_at_5 = 41.80%; loss = 3.355270  (0.478919 s/it)
Iteration  5820: accuracy_at_1 = 17.19%; accuracy_at_5 = 41.41%; loss = 3.447423  (0.478977 s/it)
Iteration  5830: accuracy_at_1 = 19.14%; accuracy_at_5 = 44.14%; loss = 3.351211  (0.478081 s/it)
Iteration  5840: accuracy_at_1 = 24.22%; accuracy_at_5 = 50.00%; loss = 3.140430  (0.477740 s/it)
Iteration  5850: accuracy_at_1 = 14.84%; accuracy_at_5 = 43.75%; loss = 3.365148  (0.479678 s/it)
Iteration  5860: accuracy_at_1 = 21.88%; accuracy_at_5 = 45.70%; loss = 3.339505  (0.480885 s/it)
Iteration  5870: accuracy_at_1 = 16.41%; accuracy_at_5 = 47.27%; loss = 3.340302  (0.479021 s/it)
Iteration  5880: accuracy_at_1 = 19.53%; accuracy_at_5 = 46.88%; loss = 3.349364  (0.477599 s/it)
Iteration  5890: accuracy_at_1 = 21.48%; accuracy_at_5 = 48.44%; loss = 3.321575  (0.477799 s/it)
Iteration  5900: accuracy_at_1 = 18.36%; accuracy_at_5 = 44.14%; loss = 3.328553  (0.479066 s/it)
Iteration  5910: accuracy_at_1 = 19.92%; accuracy_at_5 = 49.22%; loss = 3.225235  (0.479181 s/it)
Iteration  5920: accuracy_at_1 = 20.31%; accuracy_at_5 = 52.34%; loss = 3.227897  (0.478931 s/it)
Iteration  5930: accuracy_at_1 = 21.09%; accuracy_at_5 = 48.05%; loss = 3.247616  (0.479546 s/it)
Iteration  5940: accuracy_at_1 = 21.88%; accuracy_at_5 = 48.83%; loss = 3.179111  (0.479306 s/it)
Iteration  5950: accuracy_at_1 = 16.02%; accuracy_at_5 = 44.53%; loss = 3.374784  (0.479425 s/it)
Iteration  5960: accuracy_at_1 = 17.97%; accuracy_at_5 = 41.41%; loss = 3.422725  (0.477387 s/it)
Iteration  5970: accuracy_at_1 = 19.92%; accuracy_at_5 = 48.44%; loss = 3.164915  (0.477513 s/it)
Iteration  5980: accuracy_at_1 = 18.75%; accuracy_at_5 = 44.14%; loss = 3.301008  (0.477431 s/it)
Iteration  5990: accuracy_at_1 = 18.75%; accuracy_at_5 = 42.97%; loss = 3.369358  (0.477174 s/it)
Iteration  6000: accuracy_at_1 = 19.92%; accuracy_at_5 = 44.14%; loss = 3.301669  (0.477562 s/it)
Iteration  6010: accuracy_at_1 = 19.14%; accuracy_at_5 = 50.00%; loss = 3.228364  (0.477361 s/it)
Iteration  6020: accuracy_at_1 = 19.14%; accuracy_at_5 = 44.92%; loss = 3.342958  (0.478584 s/it)
Iteration  6030: accuracy_at_1 = 21.09%; accuracy_at_5 = 45.70%; loss = 3.237882  (0.478550 s/it)
Iteration  6040: accuracy_at_1 = 16.41%; accuracy_at_5 = 43.75%; loss = 3.348763  (0.478706 s/it)
Iteration  6050: accuracy_at_1 = 20.70%; accuracy_at_5 = 42.58%; loss = 3.350373  (0.478475 s/it)
Iteration  6060: accuracy_at_1 = 22.27%; accuracy_at_5 = 49.22%; loss = 3.186491  (0.478902 s/it)
Iteration  6070: accuracy_at_1 = 20.70%; accuracy_at_5 = 44.92%; loss = 3.278393  (0.478522 s/it)
Iteration  6080: accuracy_at_1 = 20.70%; accuracy_at_5 = 42.97%; loss = 3.297051  (0.478616 s/it)
Iteration  6090: accuracy_at_1 = 19.92%; accuracy_at_5 = 48.83%; loss = 3.179299  (0.477636 s/it)
Iteration  6100: accuracy_at_1 = 22.66%; accuracy_at_5 = 53.52%; loss = 3.194194  (0.477538 s/it)
Iteration  6110: accuracy_at_1 = 17.97%; accuracy_at_5 = 50.78%; loss = 3.347309  (0.477733 s/it)
Iteration  6120: accuracy_at_1 = 17.19%; accuracy_at_5 = 52.34%; loss = 3.328367  (0.477451 s/it)
Iteration  6130: accuracy_at_1 = 21.09%; accuracy_at_5 = 46.48%; loss = 3.310088  (0.477448 s/it)
Iteration  6140: accuracy_at_1 = 21.88%; accuracy_at_5 = 46.88%; loss = 3.248016  (0.477391 s/it)
Iteration  6150: accuracy_at_1 = 16.41%; accuracy_at_5 = 41.02%; loss = 3.439277  (0.478477 s/it)
Iteration  6160: accuracy_at_1 = 23.44%; accuracy_at_5 = 51.56%; loss = 3.205557  (0.478714 s/it)
Iteration  6170: accuracy_at_1 = 16.02%; accuracy_at_5 = 50.39%; loss = 3.311496  (0.479752 s/it)
Iteration  6180: accuracy_at_1 = 18.75%; accuracy_at_5 = 46.48%; loss = 3.310522  (0.478618 s/it)
Iteration  6190: accuracy_at_1 = 21.88%; accuracy_at_5 = 50.78%; loss = 3.166108  (0.478819 s/it)
Iteration  6200: accuracy_at_1 = 22.66%; accuracy_at_5 = 49.22%; loss = 3.180220  (0.478769 s/it)
Iteration  6210: accuracy_at_1 = 21.88%; accuracy_at_5 = 44.14%; loss = 3.321485  (0.477975 s/it)
Iteration  6220: accuracy_at_1 = 21.48%; accuracy_at_5 = 51.17%; loss = 3.060248  (0.476926 s/it)
Iteration  6230: accuracy_at_1 = 19.14%; accuracy_at_5 = 44.14%; loss = 3.287517  (0.477324 s/it)
Iteration  6240: accuracy_at_1 = 24.61%; accuracy_at_5 = 53.52%; loss = 3.076891  (0.477061 s/it)
Iteration  6250: accuracy_at_1 = 21.88%; accuracy_at_5 = 48.44%; loss = 3.135108  (0.478306 s/it)
Iteration  6260: accuracy_at_1 = 23.05%; accuracy_at_5 = 50.78%; loss = 3.098294  (0.477360 s/it)
Iteration  6270: accuracy_at_1 = 22.66%; accuracy_at_5 = 51.56%; loss = 3.212110  (0.477521 s/it)
Iteration  6280: accuracy_at_1 = 20.31%; accuracy_at_5 = 48.44%; loss = 3.301581  (0.478510 s/it)
Iteration  6290: accuracy_at_1 = 18.75%; accuracy_at_5 = 52.73%; loss = 3.112087  (0.478275 s/it)
Iteration  6300: accuracy_at_1 = 23.05%; accuracy_at_5 = 51.95%; loss = 3.103734  (0.478138 s/it)
Iteration  6310: accuracy_at_1 = 26.56%; accuracy_at_5 = 50.78%; loss = 3.224107  (0.478302 s/it)
Iteration  6320: accuracy_at_1 = 23.05%; accuracy_at_5 = 52.34%; loss = 3.081732  (0.478395 s/it)
Iteration  6330: accuracy_at_1 = 21.88%; accuracy_at_5 = 50.39%; loss = 3.157469  (0.478682 s/it)
Iteration  6340: accuracy_at_1 = 16.41%; accuracy_at_5 = 46.48%; loss = 3.299015  (0.477652 s/it)
Iteration  6350: accuracy_at_1 = 18.36%; accuracy_at_5 = 46.09%; loss = 3.299934  (0.477075 s/it)
Iteration  6360: accuracy_at_1 = 18.36%; accuracy_at_5 = 43.75%; loss = 3.411584  (0.477270 s/it)
Iteration  6370: accuracy_at_1 = 21.48%; accuracy_at_5 = 50.00%; loss = 3.111587  (0.477387 s/it)
Iteration  6380: accuracy_at_1 = 26.56%; accuracy_at_5 = 52.73%; loss = 3.072683  (0.477182 s/it)
Iteration  6390: accuracy_at_1 = 23.83%; accuracy_at_5 = 47.27%; loss = 3.221275  (0.477336 s/it)
Iteration  6400: accuracy_at_1 = 23.44%; accuracy_at_5 = 45.31%; loss = 3.224575  (0.477790 s/it)
Iteration  6410: accuracy_at_1 = 23.83%; accuracy_at_5 = 48.44%; loss = 3.201259  (0.478345 s/it)
Iteration  6420: accuracy_at_1 = 19.53%; accuracy_at_5 = 41.80%; loss = 3.407890  (0.478720 s/it)
Iteration  6430: accuracy_at_1 = 19.53%; accuracy_at_5 = 47.27%; loss = 3.271482  (0.478519 s/it)
Iteration  6440: accuracy_at_1 = 15.62%; accuracy_at_5 = 46.88%; loss = 3.450352  (0.478605 s/it)
Iteration  6450: accuracy_at_1 = 25.39%; accuracy_at_5 = 59.77%; loss = 2.989561  (0.478392 s/it)
Iteration  6460: accuracy_at_1 = 18.36%; accuracy_at_5 = 47.66%; loss = 3.320260  (0.478481 s/it)
Iteration  6470: accuracy_at_1 = 21.88%; accuracy_at_5 = 48.83%; loss = 3.191530  (0.478006 s/it)
Iteration  6480: accuracy_at_1 = 23.44%; accuracy_at_5 = 46.48%; loss = 3.260027  (0.477490 s/it)
Iteration  6490: accuracy_at_1 = 24.61%; accuracy_at_5 = 50.78%; loss = 3.168468  (0.477788 s/it)
Iteration  6500: accuracy_at_1 = 23.83%; accuracy_at_5 = 51.95%; loss = 3.074286  (0.477618 s/it)
Iteration  6510: accuracy_at_1 = 19.14%; accuracy_at_5 = 49.22%; loss = 3.334478  (0.477159 s/it)
Iteration  6520: accuracy_at_1 = 21.09%; accuracy_at_5 = 53.91%; loss = 3.170684  (0.477628 s/it)
Iteration  6530: accuracy_at_1 = 19.53%; accuracy_at_5 = 47.66%; loss = 3.343724  (0.477889 s/it)
Iteration  6540: accuracy_at_1 = 23.44%; accuracy_at_5 = 53.12%; loss = 3.234229  (0.478848 s/it)
Iteration  6550: accuracy_at_1 = 21.88%; accuracy_at_5 = 51.17%; loss = 3.247155  (0.478698 s/it)
Iteration  6560: accuracy_at_1 = 17.19%; accuracy_at_5 = 43.75%; loss = 3.453680  (0.478864 s/it)
Iteration  6570: accuracy_at_1 = 19.14%; accuracy_at_5 = 44.92%; loss = 3.315481  (0.478802 s/it)
Iteration  6580: accuracy_at_1 = 16.80%; accuracy_at_5 = 40.23%; loss = 3.473182  (0.479209 s/it)
Iteration  6590: accuracy_at_1 = 17.58%; accuracy_at_5 = 44.14%; loss = 3.433592  (0.478849 s/it)
Iteration  6600: accuracy_at_1 = 21.09%; accuracy_at_5 = 48.44%; loss = 3.243480  (0.477659 s/it)
Iteration  6610: accuracy_at_1 = 19.14%; accuracy_at_5 = 45.31%; loss = 3.349471  (0.477704 s/it)
Iteration  6620: accuracy_at_1 = 17.58%; accuracy_at_5 = 44.53%; loss = 3.338126  (0.477320 s/it)
Iteration  6630: accuracy_at_1 = 19.53%; accuracy_at_5 = 46.88%; loss = 3.329922  (0.477574 s/it)
Iteration  6640: accuracy_at_1 = 22.66%; accuracy_at_5 = 50.39%; loss = 3.173847  (0.479165 s/it)
Iteration  6650: accuracy_at_1 = 19.92%; accuracy_at_5 = 49.22%; loss = 3.244064  (0.477603 s/it)
Iteration  6660: accuracy_at_1 = 24.22%; accuracy_at_5 = 51.95%; loss = 3.051050  (0.478643 s/it)
Iteration  6670: accuracy_at_1 = 21.88%; accuracy_at_5 = 51.17%; loss = 3.135178  (0.478950 s/it)
Iteration  6680: accuracy_at_1 = 25.00%; accuracy_at_5 = 55.86%; loss = 3.090431  (0.479079 s/it)
Iteration  6690: accuracy_at_1 = 19.92%; accuracy_at_5 = 47.66%; loss = 3.194359  (0.479188 s/it)
Iteration  6700: accuracy_at_1 = 17.58%; accuracy_at_5 = 40.23%; loss = 3.408728  (0.478986 s/it)
Iteration  6710: accuracy_at_1 = 27.34%; accuracy_at_5 = 54.30%; loss = 2.989269  (0.478545 s/it)
Iteration  6720: accuracy_at_1 = 21.09%; accuracy_at_5 = 45.31%; loss = 3.374627  (0.478227 s/it)
Iteration  6730: accuracy_at_1 = 22.27%; accuracy_at_5 = 52.34%; loss = 3.114375  (0.477583 s/it)
Iteration  6740: accuracy_at_1 = 19.53%; accuracy_at_5 = 51.56%; loss = 3.222128  (0.477446 s/it)
Iteration  6750: accuracy_at_1 = 23.83%; accuracy_at_5 = 50.39%; loss = 3.224478  (0.477580 s/it)
Iteration  6760: accuracy_at_1 = 20.31%; accuracy_at_5 = 45.70%; loss = 3.366093  (0.477385 s/it)
Iteration  6770: accuracy_at_1 = 21.09%; accuracy_at_5 = 46.48%; loss = 3.322233  (0.477509 s/it)
Iteration  6780: accuracy_at_1 = 16.41%; accuracy_at_5 = 45.70%; loss = 3.324581  (0.477916 s/it)
Iteration  6790: accuracy_at_1 = 20.31%; accuracy_at_5 = 51.95%; loss = 3.132660  (0.478707 s/it)
Iteration  6800: accuracy_at_1 = 20.70%; accuracy_at_5 = 45.31%; loss = 3.229640  (0.478623 s/it)
Iteration  6810: accuracy_at_1 = 23.83%; accuracy_at_5 = 50.78%; loss = 3.170619  (0.478556 s/it)
Iteration  6820: accuracy_at_1 = 24.61%; accuracy_at_5 = 51.17%; loss = 3.123677  (0.478737 s/it)
Iteration  6830: accuracy_at_1 = 25.00%; accuracy_at_5 = 55.08%; loss = 2.968395  (0.478710 s/it)
Iteration  6840: accuracy_at_1 = 24.61%; accuracy_at_5 = 56.25%; loss = 3.009367  (0.478628 s/it)
Iteration  6850: accuracy_at_1 = 19.14%; accuracy_at_5 = 49.22%; loss = 3.216696  (0.478543 s/it)
Iteration  6860: accuracy_at_1 = 25.00%; accuracy_at_5 = 49.61%; loss = 3.254566  (0.477239 s/it)
Iteration  6870: accuracy_at_1 = 21.09%; accuracy_at_5 = 47.66%; loss = 3.178112  (0.477716 s/it)
Iteration  6880: accuracy_at_1 = 21.48%; accuracy_at_5 = 44.92%; loss = 3.271112  (0.477591 s/it)
Iteration  6890: accuracy_at_1 = 19.92%; accuracy_at_5 = 48.83%; loss = 3.246419  (0.477783 s/it)
Iteration  6900: accuracy_at_1 = 23.05%; accuracy_at_5 = 49.22%; loss = 3.230415  (0.477540 s/it)
Iteration  6910: accuracy_at_1 = 20.70%; accuracy_at_5 = 48.83%; loss = 3.141038  (0.477734 s/it)
Iteration  6920: accuracy_at_1 = 28.52%; accuracy_at_5 = 55.08%; loss = 3.079553  (0.478761 s/it)
Iteration  6930: accuracy_at_1 = 24.22%; accuracy_at_5 = 53.12%; loss = 3.107136  (0.479062 s/it)
Iteration  6940: accuracy_at_1 = 22.27%; accuracy_at_5 = 48.05%; loss = 3.261226  (0.479072 s/it)
Iteration  6950: accuracy_at_1 = 19.14%; accuracy_at_5 = 47.66%; loss = 3.238957  (0.478522 s/it)
Iteration  6960: accuracy_at_1 = 23.44%; accuracy_at_5 = 55.47%; loss = 3.047592  (0.478399 s/it)
